"Annotation","mean_group1","sd_group1","mean_group2","sd_group2","p.val","p.adj"
"response.to.heat..GO.0009408.",33.5834010519659,36.830987469377,58.2480831446214,10.8532648366685,2.11112596508367e-09,6.28059974612393e-08
"cilium.or.flagellum.dependent.cell.motility..GO.0001539.",97.3435753057432,59.8355839481928,166.681905517561,115.828942376868,2.49990168517338e-09,6.99972471848547e-08
"arginine.biosynthetic.process.via.ornithine..GO.0042450.",16.6410733761919,17.5436788928464,31.3829833073616,9.62976123649611,6.28204770996561e-09,1.66125261663535e-07
"glucose.metabolic.process..GO.0006006.",26.9786691917533,24.1934724921546,43.6777638106499,13.8227224445272,8.07847896497396e-09,2.02387157227769e-07
"glyoxylate.cycle..GO.0006097.",25.2698578097768,25.0863231197637,37.5630461290385,10.0525113550734,1.62211483861163e-08,3.86063331589568e-07
"thiamine.diphosphate.biosynthetic.process..GO.0009229.",37.2374547094658,32.5713572705357,65.7635996175462,13.9744672681093,1.94069609828746e-08,4.39891115611823e-07
"ribosome.biogenesis..GO.0042254.",26.7252927934659,23.8849221467272,37.5298912396853,17.4505113265866,2.78222831399577e-08,6.01973035209995e-07
"oxaloacetate.metabolic.process..GO.0006107.",18.0293745685588,11.5564806822331,29.0365095109638,14.5873544374813,3.49401763867441e-08,7.23109737395225e-07
"cyclic.nucleotide.biosynthetic.process..GO.0009190.",345.55589121863,95.5707203097672,431.742982457148,109.501139309924,6.23907503304364e-08,1.23741654822032e-06
"chromosome.condensation..GO.0030261.",21.3402132510353,21.7540342915635,46.4620702950973,20.5015555128578,1.50670001552374e-07,2.8687568295572e-06
"DNA.unwinding.involved.in.DNA.replication..GO.0006268.",13.7581771924412,11.9976567778916,36.1193204531234,11.9052808961256,1.71153736016543e-07,3.13342993630287e-06
"glycerol.metabolic.process..GO.0006071.",20.852716344488,21.7091712477048,45.521542098253,5.19503088850586,2.08533490613482e-07,3.67636820488954e-06
"bacterial.type.flagellum.assembly..GO.0044780.",28.9864244880249,23.866621869986,49.8230629774944,30.1484441812821,5.16281743977079e-07,8.77678964761035e-06
"generation.of.precursor.metabolites.and.energy..GO.0006091.",11.0049278207609,13.8846448744648,18.3579257512084,17.9346426197855,6.98221571230332e-07,1.14604644105392e-05
"threonylcarbamoyladenosine.biosynthetic.process..GO.0070526.",20.9858120519447,9.60450593563186,25.4131912806198,13.4926459545774,3.07404162804471e-06,4.87747938316427e-05
"cellular.aromatic.compound.metabolic.process..GO.0006725.",19.5210109470159,16.9724353885281,32.4271386909088,14.0311351873883,3.36812054441355e-06,5.1716947714221e-05
"UDP.N.acetylglucosamine.metabolic.process..GO.0006047.",9.62830313492074,16.6767102203574,10.667847125866,7.50871593300983,5.42655060935234e-06,8.0719940314116e-05
"phosphorelay.signal.transduction.system..GO.0000160.",5.19421616489145,8.99664630308756,11.291460919543,4.83723970481868,5.77161589777235e-06,8.0802622568813e-05
"ubiquitin.dependent.protein.catabolic.process..GO.0006511.",6.08103355889731,10.5326590865415,11.8732742747772,14.1160879287258,5.71397094939611e-06,8.0802622568813e-05
"chemotaxis..GO.0006935.",303.971387448125,102.912161405218,382.689506770536,169.098409407038,7.66987160287836e-06,0.000101412746749169
"Entner.Doudoroff.pathway..GO.0009255.",7.20428184645006,7.63233190786793,15.8308176574235,6.88976628511242,7.4911982777212e-06,0.000101412746749169
"photosynthesis..GO.0015979.",7.47460374947794,12.9463934605406,10.53621185805,10.722256900598,2.68119819086352e-05,0.000344932524013793
"chlorophyll.biosynthetic.process..GO.0015995.",7.34791555033425,12.7269630629043,7.34769024327088,8.0419873866385,2.76040539084696e-05,0.000345777096327145
"pyridoxal.phosphate.biosynthetic.process..GO.0042823.",11.7002336095878,10.4592365288433,28.5389411594536,5.33899645635701,4.50979547812852e-05,0.00055042631989466
"amino.acid.transport..GO.0006865.",62.738632359756,90.7924512327296,67.3129846120967,53.0123285380169,9.81107220010949e-05,0.00116751759181303
"AMP.salvage..GO.0044209.",10.1350559314955,17.5544318109025,16.7739192583878,12.6710116847541,0.000106429982659884,0.0012356261401489
"polyamine.transport..GO.0015846.",7.37884794688848,9.32761318574744,14.3289650835272,15.4986754893952,0.000146379341056876,0.00165896586531126
"cellular.component.movement..GO.0006928.",3.92733417345451,6.80234232672474,6.9623749765977,4.29299509697573,0.000179889958495466,0.00199134000567074
"urea.catabolic.process..GO.0043419.",5.90646745845889,8.44764990224417,5.84935606117979,3.46263152691463,0.000196340721331213,0.00212404962167403
"glucarate.catabolic.process..GO.0019394.",3.37270347558501,4.13172985922636,6.6505680797592,5.84859279402849,0.000292926487856702,0.00309851129377311
"ribonucleoside.monophosphate.biosynthetic.process..GO.0009156.",9.73804582932394,11.7605186576071,12.5872052171478,10.7990171980738,0.000470741222603669,0.00487114830346406
"carbon.fixation..GO.0015977.",29.2771407911795,9.21181549184911,35.9090496581883,11.3144517054863,0.000481941423405764,0.00488093867108816
"regulation.of.DNA.templated.transcription..elongation..GO.0032784.",17.401202571054,18.7430484012173,24.7702149549196,12.1474299960796,0.000535908713754217,0.00531442807806266
"arginine.catabolic.process.to.succinate..GO.0019545.",36.74992443783,11.5212426753727,29.8377411804989,12.385146482095,0.000698443283042259,0.00678487760669623
"deoxyribose.phosphate.catabolic.process..GO.0046386.",1.52025838972433,2.63316477163538,7.14558267810499,4.48791265125406,0.000732197054992053,0.00683383917992583
"ADP.L.glycero.beta.D.manno.heptose.biosynthetic.process..GO.0097171.",2.73926247986654,3.08496430208827,5.91773727373001,5.12557699957199,0.00073192641479247,0.00683383917992583
"cellular.copper.ion.homeostasis..GO.0006878.",8.56396102754971,9.78633212250494,4.81593731152186,6.49893425089486,0.000798076792787276,0.00715805188436525
"aerobic.electron.transport.chain..GO.0019646.",16.9370586775603,11.0912820652872,17.0448903554243,7.64675495453334,0.000812047902848159,0.00715805188436525
"regulation.of.peptidase.activity..GO.0052547.",2.61257428072284,2.88011554711041,9.21595822018177,8.05043664488774,0.000793382545553708,0.00715805188436525
"hypoxanthine.salvage..GO.0043103.",3.4993916747287,4.34406804768944,4.62151065680481,4.00800062796856,0.00107628726266264,0.00931477703686208
"histidine.catabolic.process.to.glutamate.and.formamide..GO.0019556.",36.2811931388507,26.1152155995568,55.4290130053416,9.44142081824307,0.00117689789484488,0.00982812978852921
"histidine.catabolic.process.to.glutamate.and.formate..GO.0019557.",36.2811931388507,26.1152155995568,55.4290130053416,9.44142081824307,0.00117689789484488,0.00982812978852921
"malonyl.CoA.biosynthetic.process..GO.2001295.",16.4186293744587,15.2088089485784,13.6645154900482,13.5128805498125,0.001204983155346,0.00988917210249473
"L.methionine.biosynthetic.process.from.methylthioadenosine..GO.0019509.",8.85122843531808,10.2911670081425,21.6255652124272,8.33041175517079,0.0013970997075866,0.011271516284936
"glutaminyl.tRNA.aminoacylation..GO.0006425.",19.3984198708982,8.06686917904317,20.772298440836,14.4651930457776,0.00158461921710553,0.0125713124557038
"glutathione.biosynthetic.process..GO.0006750.",22.0419265481752,5.60227224424353,30.8282330455552,16.840825496354,0.00190692383559565,0.0148802581269431
"protein.complex.assembly..GO.0006461.",2.40707578373019,4.16917755508936,4.55312944425458,2.55600961375719,0.00255762767190137,0.0196359801907266
"GDP.mannose.metabolic.process..GO.0019673.",5.8702660636909,5.40531387454551,9.98962482601293,8.67907929858264,0.00261344238335835,0.0197460091187075
"cellular.respiration..GO.0045333.",2.91382858030496,5.04689914563448,21.5056115661856,16.0184436619039,0.00322784967119798,0.024007131929535
"X1.6.anhydro.N.acetyl.beta.muramic.acid.catabolic.process..GO.0097175.",4.43408697002929,7.68006391726987,4.35614903637316,3.84463391961383,0.00368391514412941,0.0269775939785477
"phosphate.containing.compound.metabolic.process..GO.0006796.",7.37884794688848,9.32761318574744,5.88202863121251,5.77424335830922,0.00391941443651939,0.0282672919967156
"DNA.templated.transcription..elongation..GO.0006354.",5.82765716060992,10.093798291269,7.23847323091869,6.3059488305719,0.00400971620971897,0.0284869390421825
"response.to.stress..GO.0006950.",222.193390552224,18.8078603939797,225.526740471861,45.2340406755468,0.00421471112046214,0.0295029778432349
"transcription.initiation.from.bacterial.type.RNA.polymerase.promoter..GO.0001123.",21.2187940501054,29.6595861536346,32.9170261319702,12.6486941743099,0.00473307081185904,0.0326513290789117
"purine.ribonucleotide.biosynthetic.process..GO.0009152.",4.08495476915244,3.99401768298165,3.70547214926832,3.41267236091562,0.00514862613153941,0.035010657694468
"electron.transport.coupled.proton.transport..GO.0015990.",1.52025838972433,2.63316477163538,5.51048607091345,4.96675750851401,0.00522866912247724,0.0350541760887207
"protein.maturation..GO.0051604.",3.07144917600289,2.68079895401865,4.63528336317893,4.48772739978844,0.00562039519488068,0.0371570571217112
"transcription.antitermination..GO.0031564.",6.08103355889731,10.5326590865415,8.28311093378638,7.17665582146196,0.00604321744658515,0.0394050891037607
"exocytosis..GO.0006887.",9.49338732463654,8.75262423125402,5.67175783627737,2.1368060317228,0.00619572257833065,0.039853566855208
"arginine.deiminase.pathway..GO.0019546.",1.77363478801172,3.07202556690795,6.14739025164416,3.25046014410834,0.0067541792202831,0.0428665241180634
"iron.ion.transport..GO.0006826.",10.6248632233298,13.2450047317559,16.2712237495932,3.53978210036449,0.00794032121010668,0.0488401069735257
"cellular.iron.ion.homeostasis..GO.0006879.",16.8944497744793,17.9416425184097,19.041275208346,11.2378904512299,0.00800321080658614,0.0488401069735257
"X.de.novo..CTP.biosynthetic.process..GO.0044210.",45.635043882629,9.6679988490171,57.4223617857785,7.3735530978839,0.00790207553369106,0.0488401069735257
