"rows.list[[i]]","PHYLLO10","PHYLLO15","PHYLLO23","PHYLLO16","PHYLLO24","PHYLLO25"
"peptidoglycan.metabolic.process..GO.0000270.",0,27.77780044913,36.8662659508149,16.2773351964742,71.6739371907183,43.4202252572294
"polysaccharide.biosynthetic.process..GO.0000271.",0,79.0598935859853,95.7762785526326,103.768011877523,62.7146950418785,105.527636068203
"polysaccharide.catabolic.process..GO.0000272.",0,0,1.14019379229325,0,0,0.549623104521891
"nuclear.division..GO.0000280.",0,0,0,0,0,0.549623104521891
"cellular.bud.site.selection..GO.0000282.",0,0,0,0,0,0
"deadenylation.dependent.decapping.of.nuclear.transcribed.mRNA..GO.0000290.",0,0,0,0,0,0.549623104521891
"response.to.reactive.oxygen.species..GO.0000302.",6.96898946300241,21.367538807023,15.9627130921054,6.10400069867782,15.6786737604696,13.1909545085254
"Group.I.intron.splicing..GO.0000372.",0,0,0.380064597431082,2.03466689955927,0,0
"tRNA.type.intron.splice.site.recognition.and.cleavage..GO.0000379.",0,0,0.380064597431082,0,0,0.549623104521891
"spliceosome.conformational.change.to.release.U4..or.U4atac..and.U1..or.U11...GO.0000388.",0,2.1367538807023,2.28038758458649,0,0,0.549623104521891
"mRNA.splicing..via.spliceosome..GO.0000398.",0,14.9572771649161,8.3614211434838,2.03466689955927,0,9.34359277687214
"positive.regulation.of.transcription.by.galactose..GO.0000411.",0,0,0,0,0,0
"histone.peptidyl.prolyl.isomerization..GO.0000412.",0,0,0,0,0,0
"positive.regulation.of.transcription.from.RNA.polymerase.II.promoter.by.galactose..GO.0000435.",0,0,0,0,0,0.549623104521891
"endonucleolytic.cleavage.in.ITS1.to.separate.SSU.rRNA.from.5.8S.rRNA.and.LSU.rRNA.from.tricistronic.rRNA.transcript..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000447.",0,0,2.28038758458649,4.06933379911855,0,1.64886931356567
"maturation.of.SSU.rRNA.from.tricistronic.rRNA.transcript..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000462.",0,0,0,0,0,0
"maturation.of.LSU.rRNA.from.tricistronic.rRNA.transcript..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000463.",0,0,0.380064597431082,2.03466689955927,0,0.549623104521891
"maturation.of.5.8S.rRNA.from.tricistronic.rRNA.transcript..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000466.",0,0,0.380064597431082,2.03466689955927,0,0.549623104521891
"exonucleolytic.trimming.to.generate.mature.3..end.of.5.8S.rRNA.from.tricistronic.rRNA.transcript..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000467.",0,4.27350776140461,2.66045218201757,2.03466689955927,2.23981053720995,0.549623104521891
"endonucleolytic.cleavage.to.generate.mature.5..end.of.SSU.rRNA.from..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000472.",0,0,2.28038758458649,4.06933379911855,0,1.64886931356567
"endonucleolytic.cleavage.in.5..ETS.of.tricistronic.rRNA.transcript..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000480.",0,0,2.28038758458649,4.06933379911855,0,1.64886931356567
"box.H.ACA.snoRNA.3..end.processing..GO.0000495.",0,0,0.760129194862164,0,0,1.09924620904378
"transcription.coupled.nucleotide.excision.repair..DNA.damage.recognition..GO.0000716.",0,44.8718314947484,58.5299480043866,50.8666724889818,24.6379159093094,51.1149487205358
"telomere.maintenance..GO.0000723.",13.9379789260048,14.9572771649161,16.7228422869676,24.4160027947113,15.6786737604696,14.2902007175692
"double.strand.break.repair.via.homologous.recombination..GO.0000724.",0,6.41026164210691,5.70096896146623,10.1733344977964,0,3.84736173165323
"double.strand.break.repair.via.break.induced.replication..GO.0000727.",0,2.1367538807023,0.380064597431082,2.03466689955927,0,0
"DNA.synthesis.involved.in.DNA.repair..GO.0000731.",0,0,0,0,0,0
"gene.conversion.at.mating.type.locus..DNA.repair.synthesis..GO.0000734.",0,0,0,0,0,0
"DNA.catabolic.process..exonucleolytic..GO.0000738.",0,0,0.760129194862164,8.13866759823709,0,0.549623104521891
"conjugation..GO.0000746.",0,21.367538807023,11.7820025203635,2.03466689955927,8.95924214883979,9.34359277687214
"conjugation.with.cellular.fusion..GO.0000747.",0,0,0,0,0,0
"pheromone.dependent.signal.transduction.involved.in.conjugation.with.cellular.fusion..GO.0000750.",0,0,0,0,0,0
"adaptation.of.signaling.pathway.by.response.to.pheromone.involved.in.conjugation.with.cellular.fusion..GO.0000754.",0,2.1367538807023,0,0,0,0
"cell.morphogenesis..GO.0000902.",55.7519157040193,29.9145543298323,44.0874933020055,38.6586710916262,35.8369685953592,43.4202252572294
"regulation.of.cell.shape.during.vegetative.growth.phase..GO.0000903.",0,0,0,0,0,0
"cytokinesis..GO.0000910.",0,0,0,0,0,0.549623104521891
"actomyosin.contractile.ring.contraction..GO.0000916.",0,0,0,0,0,0.549623104521891
"barrier.septum.assembly..GO.0000917.",55.7519157040193,64.1026164210691,61.5704647838353,63.0746738863375,62.7146950418785,65.405149438105
"barrier.septum.site.selection..GO.0000918.",0,6.41026164210691,15.2025838972433,4.06933379911855,2.23981053720995,9.89321588139403
"septin.ring.assembly..GO.0000921.",0,0,0,2.03466689955927,0,0
"amino.acid.catabolic.process.to.alcohol.via.Ehrlich.pathway..GO.0000947.",0,0,0,0,0,0.549623104521891
"posttranscriptional.tethering.of.RNA.polymerase.II.gene.DNA.at.nuclear.periphery..GO.0000973.",0,0,0,4.06933379911855,0,0
"transcription.initiation.from.bacterial.type.RNA.polymerase.promoter..GO.0001123.",0,8.54701552280922,55.1093666275069,18.3120020960335,40.316589669779,40.122486630098
"chronological.cell.aging..GO.0001300.",0,2.1367538807023,0,0,0,0
"replicative.cell.aging..GO.0001302.",0,0,0,0,0,0
"invasive.growth.in.response.to.glucose.limitation..GO.0001403.",0,4.27350776140461,0,2.03466689955927,0,0
"RNA.methylation..GO.0001510.",6.96898946300241,0,1.52025838972433,0,4.47962107441989,0
"selenocysteine.incorporation..GO.0001514.",0,0,1.14019379229325,4.06933379911855,6.71943161162984,6.0458541497408
"pseudouridine.synthesis..GO.0001522.",181.193726038063,91.8804168701991,96.1563431500637,99.6986780784044,114.230337397707,108.275751590812
"cilium.or.flagellum.dependent.cell.motility..GO.0001539.",48.7829262410169,79.0598935859853,164.187906090227,52.9013393885411,284.455938225663,162.68843893848
"oocyte.maturation..GO.0001556.",0,0,0,0,0,0
"regulation.of.cell.growth..GO.0001558.",0,0,0,0,0,0
"response.to.hypoxia..GO.0001666.",0,0,0,0,0,0
"tRNA.3..terminal.CCA.addition..GO.0001680.",6.96898946300241,10.6837694035115,11.0218733255014,14.2426682969149,0,12.0917082994816
"tRNA.5..leader.removal..GO.0001682.",0,0,0.380064597431082,0,0,1.64886931356567
"formation.of.translation.preinitiation.complex..GO.0001731.",0,0,4.94083976660406,4.06933379911855,0,3.29773862713134
"neuron.migration..GO.0001764.",0,0,0,0,0,0
"neural.tube.formation..GO.0001841.",0,0,0,0,0,0.549623104521891
"positive.regulation.of.cell.matrix.adhesion..GO.0001954.",0,0,0,0,2.23981053720995,0
"startle.response..GO.0001964.",0,0,0,0,0,0
"brain.renin.angiotensin.system..GO.0002035.",0,0,0,0,0,0
"pyoverdine.biosynthetic.process..GO.0002049.",0,0,0,0,0,0.549623104521891
"optic.cup.morphogenesis.involved.in.camera.type.eye.development..GO.0002072.",0,0,0,0,0,0
"tRNA.wobble.base.modification..GO.0002097.",34.844947315012,14.9572771649161,8.74148574091488,6.10400069867782,2.23981053720995,9.34359277687214
"tRNA.wobble.uridine.modification..GO.0002098.",13.9379789260048,38.4615698526415,39.1466535354014,30.5200034933891,29.1175369837293,42.8706021527075
"tRNA.wobble.adenosine.to.inosine.editing..GO.0002100.",20.9069683890072,2.1367538807023,6.84116275375947,10.1733344977964,0,6.59547725426269
"tRNA.wobble.cytosine.modification..GO.0002101.",0,4.27350776140461,2.66045218201757,4.06933379911855,2.23981053720995,1.64886931356567
"inter.male.aggressive.behavior..GO.0002121.",0,0,0,0,0,0
"tRNA.nucleoside.ribose.methylation..GO.0002128.",0,0,0,0,0,0
"retinoic.acid.biosynthetic.process..GO.0002138.",0,0,0,0,0,0
"tRNA.wobble.position.uridine.thiolation..GO.0002143.",0,2.1367538807023,1.90032298715541,2.03466689955927,0,1.09924620904378
"type.B.pancreatic.cell.development..GO.0003323.",0,0,0,0,2.23981053720995,0
"amino.acid.transmembrane.transport..GO.0003333.",13.9379789260048,8.54701552280922,2.66045218201757,2.03466689955927,33.5971580581492,6.0458541497408
"carbohydrate.metabolic.process..GO.0005975.",327.542504761113,985.043539003762,1129.55198356518,1373.40015720251,1012.3943628189,1259.73615556417
"polysaccharide.metabolic.process..GO.0005976.",97.5658524820337,21.367538807023,48.6482684711785,18.3120020960335,35.8369685953592,38.4736173165323
"glycogen.metabolic.process..GO.0005977.",0,0,1.14019379229325,0,0,0
"glycogen.biosynthetic.process..GO.0005978.",0,47.0085853754507,63.8508523684217,69.1786745850153,76.1535582651382,69.2525111697582
"glycogen.catabolic.process..GO.0005980.",0,4.27350776140461,35.7260721585217,32.5546703929484,40.316589669779,49.4660794069702
"sucrose.metabolic.process..GO.0005985.",0,12.8205232842138,3.42058137687974,0,11.1990526860497,1.64886931356567
"sucrose.biosynthetic.process..GO.0005986.",0,0,0,0,0,0
"lactose.metabolic.process..GO.0005988.",0,2.1367538807023,0,0,0,0
"lactose.catabolic.process..GO.0005990.",0,4.27350776140461,0,0,0,0
"trehalose.metabolic.process..GO.0005991.",41.8139367780145,8.54701552280922,11.0218733255014,8.13866759823709,11.1990526860497,7.69472346330647
"trehalose.biosynthetic.process..GO.0005992.",6.96898946300241,40.5983237333438,83.2341468374069,97.6640111788451,60.4748845046686,58.8096721838423
"trehalose.catabolic.process..GO.0005993.",0,8.54701552280922,4.1807105717419,0,22.3981053720995,20.33605486731
"monosaccharide.metabolic.process..GO.0005996.",0,4.27350776140461,0.760129194862164,0,2.23981053720995,1.09924620904378
"xylulose.metabolic.process..GO.0005997.",0,21.367538807023,7.98135654605272,2.03466689955927,20.1582948348895,14.839823822091
"fructose.metabolic.process..GO.0006000.",0,0,0.760129194862164,0,0,0
"fructose.6.phosphate.metabolic.process..GO.0006002.",0,14.9572771649161,11.4019379229325,4.06933379911855,0,9.89321588139403
"fructose.2.6.bisphosphate.metabolic.process..GO.0006003.",0,0,0.760129194862164,0,0,0
"fucose.metabolic.process..GO.0006004.",0,2.1367538807023,9.88167953320813,12.2080013973556,0,14.2902007175692
"glucose.metabolic.process..GO.0006006.",0,34.1880620912369,46.7479454840231,28.4853365938298,47.0360212814089,55.511933556711
"glucose.catabolic.process..GO.0006007.",0,0,11.0218733255014,4.06933379911855,0,17.0383162401786
"UDP.glucose.metabolic.process..GO.0006011.",0,17.0940310456184,26.9845864176068,10.1733344977964,44.7962107441989,54.9623104521891
"galactose.metabolic.process..GO.0006012.",6.96898946300241,64.1026164210691,54.7293020300758,46.7973386898633,58.2350739674586,64.3059032290612
"mannose.metabolic.process..GO.0006013.",0,8.54701552280922,7.22122735119056,16.2773351964742,0,7.14510035878458
"D.ribose.metabolic.process..GO.0006014.",0,19.2307849263207,12.1620671177946,10.1733344977964,17.9184842976796,17.0383162401786
"X5.phosphoribose.1.diphosphate.biosynthetic.process..GO.0006015.",0,21.367538807023,19.0032298715541,4.06933379911855,13.4388632232597,27.4811552260945
"inositol.biosynthetic.process..GO.0006021.",0,0,4.1807105717419,0,0,6.59547725426269
"glycosaminoglycan.biosynthetic.process..GO.0006024.",0,0,0,0,0,0
"chitin.metabolic.process..GO.0006030.",0,0,0,0,6.71943161162984,0
"chitin.biosynthetic.process..GO.0006031.",0,0,4.1807105717419,0,0,4.94660794069702
"chitin.catabolic.process..GO.0006032.",0,19.2307849263207,12.9221963126568,12.2080013973556,35.8369685953592,8.24434656782836
"amino.sugar.metabolic.process..GO.0006040.",6.96898946300241,0,14.8225192998122,6.10400069867782,2.23981053720995,9.34359277687214
"N.acetylglucosamine.metabolic.process..GO.0006044.",0,25.6410465684277,12.5421317152257,16.2773351964742,11.1990526860497,12.6413314040035
"UDP.N.acetylglucosamine.metabolic.process..GO.0006047.",0,0,28.8849094047622,2.03466689955927,15.6786737604696,14.2902007175692
"UDP.N.acetylglucosamine.biosynthetic.process..GO.0006048.",0,17.0940310456184,17.8630360792608,20.3466689955927,13.4388632232597,17.5879393447005
"N.acetylmannosamine.metabolic.process..GO.0006051.",0,0,0,0,0,1.09924620904378
"sorbitol.catabolic.process..GO.0006062.",0,0,0,0,0,0.549623104521891
"glucuronate.catabolic.process..GO.0006064.",6.96898946300241,10.6837694035115,17.8630360792608,14.2426682969149,17.9184842976796,12.0917082994816
"alcohol.metabolic.process..GO.0006066.",0,49.145339256153,32.305490781642,34.5893372925077,0,26.9315321215726
"ethanol.oxidation..GO.0006069.",0,19.2307849263207,15.2025838972433,14.2426682969149,26.8777264465194,18.6871855537443
"glycerol.metabolic.process..GO.0006071.",0,19.2307849263207,43.3273641071433,42.7280048907447,51.5156423558288,42.3209790481856
"glycerol.3.phosphate.metabolic.process..GO.0006072.",0,64.1026164210691,47.8881392763163,67.144007685456,69.4341266535084,53.3134411386234
"X.1..3..beta.D.glucan.biosynthetic.process..GO.0006075.",0,4.27350776140461,5.32090436403515,0,6.71943161162984,2.74811552260945
"X.1..6..beta.D.glucan.biosynthetic.process..GO.0006078.",0,0,0,4.06933379911855,0,0
"substituted.mannan.metabolic.process..GO.0006080.",0,0,1.52025838972433,10.1733344977964,6.71943161162984,1.09924620904378
"cellular.aldehyde.metabolic.process..GO.0006081.",0,29.9145543298323,20.9035528587095,18.3120020960335,4.47962107441989,16.4886931356567
"organic.acid.metabolic.process..GO.0006082.",0,0,9.50161493577705,14.2426682969149,8.95924214883979,14.2902007175692
"acetyl.CoA.metabolic.process..GO.0006084.",0,23.5042926877253,18.623165274123,14.2426682969149,22.3981053720995,21.4353010763537
"acetyl.CoA.biosynthetic.process..GO.0006085.",0,36.3248159719392,23.5640050407271,24.4160027947113,29.1175369837293,35.175878689401
"acetyl.CoA.biosynthetic.process.from.pyruvate..GO.0006086.",0,19.2307849263207,5.70096896146623,4.06933379911855,4.47962107441989,2.74811552260945
"lactate.metabolic.process..GO.0006089.",0,29.9145543298323,27.744715612469,16.2773351964742,38.0767791325691,19.2368086582662
"pyruvate.metabolic.process..GO.0006090.",0,19.2307849263207,53.5891082377825,16.2773351964742,64.9545055790885,54.9623104521891
"generation.of.precursor.metabolites.and.energy..GO.0006091.",0,6.41026164210691,26.6045218201757,0,35.8369685953592,19.2368086582662
"gluconeogenesis..GO.0006094.",0,205.128372547421,158.486937128761,140.39201606959,170.225600827956,186.322232432921
"glycolytic.process..GO.0006096.",0,209.401880308826,218.537143522872,238.056027248435,152.307116530276,221.498111122322
"glyoxylate.cycle..GO.0006097.",0,25.6410465684277,50.1685268609028,28.4853365938298,35.8369685953592,48.3668331979264
"pentose.phosphate.shunt..GO.0006098.",0,149.572771649161,122.760864970239,115.976013274879,123.189579546547,151.14635374352
"tricarboxylic.acid.cycle..GO.0006099.",0,344.017374793071,462.538615073627,488.320055894226,362.849307028011,425.957906004465
"isocitrate.metabolic.process..GO.0006102.",0,0,4.1807105717419,14.2426682969149,2.23981053720995,6.0458541497408
"X2.oxoglutarate.metabolic.process..GO.0006103.",0,0,0,0,0,0
"succinyl.CoA.metabolic.process..GO.0006104.",0,0,0,0,0,1.09924620904378
"fumarate.metabolic.process..GO.0006106.",0,6.41026164210691,19.3832944689852,30.5200034933891,17.9184842976796,17.0383162401786
"oxaloacetate.metabolic.process..GO.0006107.",6.96898946300241,17.0940310456184,30.0251031970555,12.2080013973556,38.0767791325691,36.8247480029667
"malate.metabolic.process..GO.0006108.",0,49.145339256153,66.8913691478704,32.5546703929484,55.9952634302487,62.6570339154955
"regulation.of.carbohydrate.metabolic.process..GO.0006109.",0,0,9.12155033834597,12.2080013973556,2.23981053720995,7.14510035878458
"NADH.oxidation..GO.0006116.",0,0,0,0,0,0.549623104521891
"oxidative.phosphorylation..GO.0006119.",6.96898946300241,12.8205232842138,13.3022609100879,10.1733344977964,0,12.0917082994816
"mitochondrial.electron.transport..NADH.to.ubiquinone..GO.0006120.",0,0,16.3427776895365,10.1733344977964,8.95924214883979,6.59547725426269
"mitochondrial.electron.transport..succinate.to.ubiquinone..GO.0006121.",0,0,0.760129194862164,2.03466689955927,0,1.64886931356567
"mitochondrial.electron.transport..ubiquinol.to.cytochrome.c..GO.0006122.",0,0,5.32090436403515,2.03466689955927,0,4.39698483617513
"mitochondrial.electron.transport..cytochrome.c.to.oxygen..GO.0006123.",41.8139367780145,12.8205232842138,12.9221963126568,10.1733344977964,0,23.6337934944413
"nucleobase.containing.compound.metabolic.process..GO.0006139.",0,29.9145543298323,16.7228422869676,10.1733344977964,2.23981053720995,21.9849241808756
"purine.nucleobase.metabolic.process..GO.0006144.",0,0,3.42058137687974,0,6.71943161162984,7.69472346330647
"adenine.catabolic.process..GO.0006146.",0,6.41026164210691,12.1620671177946,6.10400069867782,6.71943161162984,13.1909545085254
"guanine.catabolic.process..GO.0006147.",0,21.367538807023,12.9221963126568,12.2080013973556,15.6786737604696,12.6413314040035
"purine.nucleotide.metabolic.process..GO.0006163.",0,21.367538807023,25.4643280278825,32.5546703929484,31.3573475209393,28.5804014351383
"purine.nucleotide.biosynthetic.process..GO.0006164.",6.96898946300241,17.0940310456184,20.9035528587095,24.4160027947113,13.4388632232597,23.6337934944413
"purine.ribonucleoside.salvage..GO.0006166.",0,4.27350776140461,18.2431006766919,16.2773351964742,13.4388632232597,12.6413314040035
"adenine.salvage..GO.0006168.",0,4.27350776140461,3.42058137687974,6.10400069867782,4.47962107441989,2.19849241808756
"ADP.biosynthetic.process..GO.0006172.",0,0,0,0,0,0
"GMP.biosynthetic.process..GO.0006177.",0,29.9145543298323,62.3305939786974,46.7973386898633,24.6379159093094,52.2141949295796
"GTP.biosynthetic.process..GO.0006183.",6.96898946300241,8.54701552280922,7.98135654605272,8.13866759823709,2.23981053720995,3.84736173165323
"GTP.catabolic.process..GO.0006184.",0,0,1.52025838972433,0,4.47962107441989,2.74811552260945
"IMP.biosynthetic.process..GO.0006188.",0,2.1367538807023,18.2431006766919,30.5200034933891,4.47962107441989,15.9390700311348
"X.de.novo..IMP.biosynthetic.process..GO.0006189.",27.8759578520096,217.948895831635,251.982828096807,299.096034235213,246.379159093094,218.200372495191
"cAMP.catabolic.process..GO.0006198.",0,0,4.56077516917298,0,0,2.19849241808756
"ATP.catabolic.process..GO.0006200.",0,0,0.380064597431082,0,0,0
"dGTP.catabolic.process..GO.0006203.",0,2.1367538807023,0,0,4.47962107441989,2.19849241808756
"pyrimidine.nucleobase.metabolic.process..GO.0006206.",0,6.41026164210691,5.32090436403515,12.2080013973556,6.71943161162984,7.14510035878458
"X.de.novo..pyrimidine.nucleobase.biosynthetic.process..GO.0006207.",0,32.0513082105346,65.7511753555772,38.6586710916262,38.0767791325691,62.6570339154955
"pyrimidine.nucleobase.catabolic.process..GO.0006208.",0,17.0940310456184,13.6823255075189,4.06933379911855,8.95924214883979,9.89321588139403
"uracil.catabolic.process..GO.0006212.",0,8.54701552280922,15.5826484946744,14.2426682969149,20.1582948348895,7.14510035878458
"pyrimidine.nucleoside.metabolic.process..GO.0006213.",0,4.27350776140461,5.32090436403515,10.1733344977964,6.71943161162984,4.39698483617513
"pyrimidine.nucleotide.metabolic.process..GO.0006220.",0,2.1367538807023,1.90032298715541,10.1733344977964,4.47962107441989,6.59547725426269
"pyrimidine.nucleotide.biosynthetic.process..GO.0006221.",0,8.54701552280922,6.08103355889731,4.06933379911855,11.1990526860497,3.84736173165323
"UMP.biosynthetic.process..GO.0006222.",0,4.27350776140461,4.94083976660406,14.2426682969149,13.4388632232597,3.29773862713134
"uracil.salvage..GO.0006223.",0,19.2307849263207,11.0218733255014,10.1733344977964,6.71943161162984,12.0917082994816
"dUMP.biosynthetic.process..GO.0006226.",0,19.2307849263207,11.7820025203635,20.3466689955927,4.47962107441989,12.6413314040035
"UTP.biosynthetic.process..GO.0006228.",6.96898946300241,8.54701552280922,7.98135654605272,8.13866759823709,2.23981053720995,3.84736173165323
"dUTP.biosynthetic.process..GO.0006229.",0,10.6837694035115,7.22122735119056,10.1733344977964,4.47962107441989,8.24434656782836
"dTMP.biosynthetic.process..GO.0006231.",0,21.367538807023,20.9035528587095,22.381335895152,11.1990526860497,24.1834165989632
"dTDP.biosynthetic.process..GO.0006233.",0,0,8.3614211434838,0,8.95924214883979,1.09924620904378
"dTTP.biosynthetic.process..GO.0006235.",0,25.6410465684277,26.9845864176068,16.2773351964742,22.3981053720995,24.7330397034851
"CTP.biosynthetic.process..GO.0006241.",6.96898946300241,8.54701552280922,7.98135654605272,8.13866759823709,2.23981053720995,3.84736173165323
"DNA.metabolic.process..GO.0006259.",0,10.6837694035115,22.4238112484338,14.2426682969149,20.1582948348895,15.3894469266129
"DNA.replication..GO.0006260.",160.286757649055,416.667006736949,443.535385202072,496.458723492463,374.048359714061,456.736799857691
"DNA.dependent.DNA.replication..GO.0006261.",0,98.290678512306,95.7762785526326,150.565350567386,85.112800413978,77.4968577375866
"DNA.topological.change..GO.0006265.",0,282.051512252704,291.889610827071,378.448043318025,257.578211779144,281.407029515208
"DNA.ligation..GO.0006266.",0,0,0,0,0,0
"pre.replicative.complex.assembly.involved.in.nuclear.cell.cycle.DNA.replication..GO.0006267.",0,2.1367538807023,0.380064597431082,2.03466689955927,0,0
"DNA.unwinding.involved.in.DNA.replication..GO.0006268.",0,19.2307849263207,22.0437466510027,22.381335895152,42.556400206989,43.4202252572294
"DNA.replication..synthesis.of.RNA.primer..GO.0006269.",0,0,0.380064597431082,0,0,1.64886931356567
"DNA.replication.initiation..GO.0006270.",0,87.6069091087945,87.0347928117177,65.1093407858967,15.6786737604696,37.9239942120105
"DNA.strand.elongation.involved.in.DNA.replication..GO.0006271.",0,2.1367538807023,0,2.03466689955927,0,0
"lagging.strand.elongation..GO.0006273.",0,0,0,0,0,0
"DNA.replication.termination..GO.0006274.",0,2.1367538807023,1.90032298715541,4.06933379911855,4.47962107441989,0.549623104521891
"regulation.of.DNA.replication..GO.0006275.",0,40.5983237333438,45.9878162891609,42.7280048907447,8.95924214883979,23.0841703899194
"plasmid.maintenance..GO.0006276.",0,2.1367538807023,1.14019379229325,0,2.23981053720995,2.19849241808756
"DNA.repair..GO.0006281.",0,653.846687494905,691.337502727138,791.485423928557,571.151686988537,698.021342742801
"regulation.of.DNA.repair..GO.0006282.",0,8.54701552280922,4.56077516917298,8.13866759823709,0,4.94660794069702
"base.excision.repair..GO.0006284.",0,53.4188470175576,61.9505293812663,50.8666724889818,58.2350739674586,81.8938425737617
"base.excision.repair..gap.filling..GO.0006287.",0,0,0,0,0,0
"nucleotide.excision.repair..GO.0006289.",0,164.530048814077,225.378306276632,203.466689955927,179.184842976796,214.902633868059
"nucleotide.excision.repair..DNA.gap.filling..GO.0006297.",0,0,0,0,0,0
"mismatch.repair..GO.0006298.",0,64.1026164210691,67.2714337453015,111.90667947576,26.8777264465194,74.1991191104552
"double.strand.break.repair..GO.0006302.",0,0,0.380064597431082,0,0,1.09924620904378
"double.strand.break.repair.via.nonhomologous.end.joining..GO.0006303.",6.96898946300241,6.41026164210691,11.7820025203635,12.2080013973556,0,8.24434656782836
"DNA.modification..GO.0006304.",6.96898946300241,25.6410465684277,35.3460075610906,32.5546703929484,8.95924214883979,32.4277631667916
"DNA.methylation..GO.0006306.",104.534841945036,17.0940310456184,71.8322089144745,22.381335895152,20.1582948348895,46.7179638843607
"DNA.dealkylation.involved.in.DNA.repair..GO.0006307.",0,2.1367538807023,0,2.03466689955927,4.47962107441989,2.74811552260945
"DNA.catabolic.process..GO.0006308.",0,0,3.42058137687974,14.2426682969149,0,2.19849241808756
"DNA.recombination..GO.0006310.",34.844947315012,337.607113150964,444.295514396935,417.106714409651,286.695748762873,391.881273524108
"transposition..DNA.mediated..GO.0006313.",0,213.67538807023,234.879921212409,168.87735266342,22.3981053720995,95.634420186809
"intron.homing..GO.0006314.",41.8139367780145,21.367538807023,18.2431006766919,4.06933379911855,2.23981053720995,19.2368086582662
"DNA.packaging..GO.0006323.",0,0,2.66045218201757,0,4.47962107441989,5.49623104521891
