"rows.list[[i]]","PHYLLO09","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29","PHYLLO30"
"X2.deoxy.D.gluconate.3.dehydrogenase..1.1.1.125.",3.70171670923936,3.35735637304488,8.45490111941092,3.13741900305461,8.70189293802744,3.86891452331423
"X2.dehydro.3.deoxy.D.gluconate.5.dehydrogenase..1.1.1.127.",0,0,4.69716728856162,0,0,0
"X3.dehydro.L.gulonate.2.dehydrogenase..1.1.1.130.",0,0,3.7577338308493,0,0,0
"GDP.mannose.6.dehydrogenase..1.1.1.132.",0,0,2.81830037313697,0,0,0
"dTDP.4.dehydrorhamnose.reductase..1.1.1.133.",7.40343341847873,18.8011956890513,5.63660074627395,15.1641918480973,0,13.5412008315998
"UDP.N.acetylglucosamine.6.dehydrogenase..1.1.1.136.",0,0.671471274608976,0,0,4.35094646901372,0
"Ribitol.5.phosphate.2.dehydrogenase..1.1.1.137.",0,0,0,0,0,0
"L.iditol.2.dehydrogenase..1.1.1.14.",0,14.1008967667885,1.87886691542465,4.18322533740614,0,3.86891452331423
"Sorbitol.6.phosphate.2.dehydrogenase..1.1.1.140.",0,0,2.81830037313697,0,0,0
"X15.hydroxyprostaglandin.dehydrogenase..NAD......1.1.1.141.",0,0,0,0,0,0
"X3.beta.hydroxy.Delta.5..steroid.dehydrogenase..1.1.1.145.",0,0,0,0,0,0
"X20.alpha.hydroxysteroid.dehydrogenase..1.1.1.149.",0,0,0,0,0,0
"D.iditol.2.dehydrogenase..1.1.1.15.",0,0,1.87886691542465,0,0,0
"Ureidoglycolate.dehydrogenase..1.1.1.154.",0,1.34294254921795,0.939433457712324,1.04580633435154,0,0.967228630828556
"X3.hydroxybutyryl.CoA.dehydrogenase..1.1.1.157.",0,14.7723680413975,8.45490111941092,8.36645067481229,0,7.73782904662845
"X7.alpha.hydroxysteroid.dehydrogenase..1.1.1.159.",0,0,0,0,0,0
"Erythrulose.reductase..1.1.1.162.",0,0,0.939433457712324,0,0,0
"Cyclopentanol.dehydrogenase..1.1.1.163.",0,0,0,0,0,0
"X2.dehydropantoate.2.reductase..1.1.1.169.",0,6.04324147148079,14.0915018656849,6.27483800610922,0,5.80337178497134
"Mannitol.1.phosphate.5.dehydrogenase..1.1.1.17.",0,0,5.63660074627395,0,0,0
"X.decarboxylating...1.1.1.170.",3.70171670923936,0,0.939433457712324,0.522903167175768,0,0
"D.xylose.1.dehydrogenase..1.1.1.175.",0,0.671471274608976,0,2.09161266870307,0,1.93445726165711
"X3.hydroxy.2.methylbutyryl.CoA.dehydrogenase..1.1.1.178.",0,1.34294254921795,0,6.27483800610922,0,5.80337178497134
"D.xylose.1.dehydrogenase..NADP......1.1.1.179.",0,0,0,0,0,0
"Inositol.2.dehydrogenase..1.1.1.18.",0,6.04324147148079,8.45490111941092,9.93516017633959,0,9.67228630828556
"Carbonyl.reductase..NADPH...1.1.1.184.",0,0,0,0,0,0
"GDP.4.dehydro.D.rhamnose.reductase..1.1.1.187.",0,0,0,0,0,0
"X5.amino.6..5.phosphoribosylamino.uracil.reductase..1.1.1.193.",0,0,4.69716728856162,2.09161266870307,0,1.93445726165711
"Cinnamyl.alcohol.dehydrogenase..1.1.1.195.",0,0,0,0,0,0
"Alcohol.dehydrogenase..NADP......1.1.1.2.",0,4.02882764765386,2.81830037313697,3.66032217023038,13.0528394070412,4.83614315414278
"Glucuronolactone.reductase..1.1.1.20.",0,0,0,1.04580633435154,0,0.967228630828556
"X1.3.propanediol.dehydrogenase..1.1.1.202.",0,0,0,1.04580633435154,0,0.967228630828556
"IMP.dehydrogenase..1.1.1.205.",0,52.3747594195001,24.4252699005204,31.3741900305461,47.8604111591509,34.820230709828
"X....neomenthol.dehydrogenase..1.1.1.208.",0,0,0,0,0,0
"Aldehyde.reductase..1.1.1.21.",0,0,1.87886691542465,1.5687095015273,0,1.93445726165711
"Gluconate.2.dehydrogenase..1.1.1.215.",0,0,0,0,0,0
"Morphine.6.dehydrogenase..1.1.1.218.",0,0,0,0,0,0
"Dihydrokaempferol.4.reductase..1.1.1.219.",3.70171670923936,5.37177019687181,0.939433457712324,0,0,0
"UDP.glucose.6.dehydrogenase..1.1.1.22.",0,23.5014946113142,32.8801710199313,24.0535456900853,0,22.2462585090568
"Histidinol.dehydrogenase..1.1.1.23.",0,17.4582531398334,10.3337680348356,23.0077393557338,0,21.2790298782282
"Tropinone.reductase.II..1.1.1.236.",0,0,0,0,0,0
"Quinate.dehydrogenase..1.1.1.24.",0,0,0,0,0,0
"Carveol.dehydrogenase..1.1.1.243.",0,0.671471274608976,0,0,0,0
"Methanol.dehydrogenase..1.1.1.244.",0,4.70029892226283,0,3.66032217023038,0,3.86891452331423
"Shikimate.dehydrogenase..1.1.1.25.",0,2.01441382382693,9.39433457712324,5.75193483893345,0,5.80337178497134
"D.arabinitol.2.dehydrogenase..1.1.1.250.",0,0,0,0,0,0
"Galactitol.1.phosphate.5.dehydrogenase..1.1.1.251.",0,0.671471274608976,0.939433457712324,0,0,0
"Mannitol.dehydrogenase..1.1.1.255.",0,1.34294254921795,0,1.5687095015273,0,1.93445726165711
"Glyoxylate.reductase..1.1.1.26.",0,4.02882764765386,0.939433457712324,3.66032217023038,0,3.86891452331423
"sn.glycerol.1.phosphate.dehydrogenase..1.1.1.261.",0,2.01441382382693,0.939433457712324,3.66032217023038,0,3.86891452331423
"X4.hydroxythreonine.4.phosphate.dehydrogenase..1.1.1.262.",3.70171670923936,15.4438393160065,8.45490111941092,14.6412886809215,0,13.5412008315998
"L.idonate.5.dehydrogenase..NAD.P.......1.1.1.264.",0,2.01441382382693,1.87886691542465,0.522903167175768,0,0
"X1.deoxy.D.xylulose.5.phosphate.reductoisomerase..1.1.1.267.",0,16.1153105906154,17.8492356965342,12.5496760122184,8.70189293802744,12.5739722007712
"X2..S..hydroxypropyl.CoM.dehydrogenase..1.1.1.269.",0,0,0,0.522903167175768,0,0
"L.lactate.dehydrogenase..1.1.1.27.",7.40343341847873,3.35735637304488,1.87886691542465,5.75193483893345,0,5.80337178497134
"GDP.L.fucose.synthase..1.1.1.271.",0,2.6858850984359,5.63660074627395,13.0725791793942,8.70189293802744,13.5412008315998
"D.2.hydroxyacid.dehydrogenase..NADP......1.1.1.272.",0,0,0,0.522903167175768,0,0
"X2.5.didehydrogluconate.reductase..2.dehydro.D.gluconate.forming...1.1.1.274.",0,10.7435403937436,15.0309353233972,10.4580633435154,4.35094646901372,9.67228630828556
"X....trans.carveol.dehydrogenase..1.1.1.275.",0,0,0,0,0,0
"Serine.3.dehydrogenase..1.1.1.276.",0,3.35735637304488,0,0,4.35094646901372,0
"D.lactate.dehydrogenase..1.1.1.28.",0,8.72912656991669,8.45490111941092,11.5038696778669,0,10.6395149391141
"Quinate.shikimate.dehydrogenase..1.1.1.282.",0,0,0,0,0,0
"Methylglyoxal.reductase..NADPH...1.1.1.283.",0,0.671471274608976,0,0,0,0
"S..hydroxymethyl.glutathione.dehydrogenase..1.1.1.284.",0,16.7867818652244,21.6069695273835,20.393223519855,4.35094646901372,19.3445726165711
"Glycerate.dehydrogenase..1.1.1.29.",0,2.01441382382693,0,0,4.35094646901372,0
"X4.phosphoerythronate.dehydrogenase..1.1.1.290.",0,2.01441382382693,7.51546766169859,4.18322533740614,4.35094646901372,3.86891452331423
"X1.5.anhydro.D.fructose.reductase..1.5.anhydro.D.mannitol.forming...1.1.1.292.",0,1.34294254921795,0,0,0,0
"X3.hydroxypropionate.dehydrogenase..NADP......1.1.1.298.",0,0,0.939433457712324,0,0,0
"Homoserine.dehydrogenase..1.1.1.3.",0,38.2738626527116,22.5464029850958,22.484836188558,0,21.2790298782282
"X3.hydroxybutyrate.dehydrogenase..1.1.1.30.",0,7.38618402069874,0,9.41225700916382,0,8.70505767745701
"D.arabitol.phosphate.dehydrogenase..1.1.1.301.",0,0,0,0,0,0
"Diacetyl.reductase...R..acetoin.forming...1.1.1.303.",0,0.671471274608976,0,1.5687095015273,4.35094646901372,1.93445726165711
"Diacetyl.reductase...S..acetoin.forming...1.1.1.304.",0,0,0.939433457712324,0.522903167175768,0,0
"S..hydroxymethyl.mycothiol.dehydrogenase..1.1.1.306.",0,3.35735637304488,1.87886691542465,2.09161266870307,0,1.93445726165711
"X3.hydroxyisobutyrate.dehydrogenase..1.1.1.31.",0,5.37177019687181,6.57603420398627,13.59548234657,0,12.5739722007712
"X2.hydroxy.4.carboxymuconate.semialdehyde.hemiacetal.dehydrogenase..1.1.1.312.",0,0,0,0,0,0
"Very.long.chain.3.oxoacyl.CoA.reductase..1.1.1.330.",0,0,0,0,0,0
"L.2.hydroxycarboxylate.dehydrogenase..NAD......1.1.1.337.",0,1.34294254921795,0,0,0,0
"X.2R..3.sulfolactate.dehydrogenase..NADP......1.1.1.338.",0,0.671471274608976,0,0,0,0
"Hydroxymethylglutaryl.CoA.reductase..NADPH...1.1.1.34.",7.40343341847873,4.02882764765386,0,3.66032217023038,0,3.86891452331423
"X3.hydroxyacyl.CoA.dehydrogenase..1.1.1.35.",0,64.4612423624617,37.577338308493,57.5193483893345,0,53.1975746955706
"Phosphogluconate.dehydrogenase..NAD.P.....dependent..decarboxylating...1.1.1.351.",0,0,0,1.04580633435154,0,0.967228630828556
"Acetoacetyl.CoA.reductase..1.1.1.36.",0,5.37177019687181,0,5.75193483893345,0,5.80337178497134
"Malate.dehydrogenase..1.1.1.37.",0,14.7723680413975,15.0309353233972,16.7329013496246,0,15.4756580932569
"Malate.dehydrogenase..oxaloacetate.decarboxylating...1.1.1.38.",0,12.0864829429616,22.5464029850958,17.2558045168003,0,15.4756580932569
"Malate.dehydrogenase..decarboxylating...1.1.1.39.",0,1.34294254921795,0,0.522903167175768,0,0
"X.R.R..butanediol.dehydrogenase..1.1.1.4.",0,0.671471274608976,0,0,0,0
"Malate.dehydrogenase..oxaloacetate.decarboxylating...NADP......1.1.1.40.",0,51.7032881448912,34.759037935356,49.675800881698,0,46.4269742797707
"Isocitrate.dehydrogenase..NAD......1.1.1.41.",0,2.6858850984359,0,6.27483800610922,0,5.80337178497134
"Isocitrate.dehydrogenase..NADP......1.1.1.42.",0,42.3026903003655,44.1533725124792,32.4199963648976,21.7547323450686,32.8857734481709
"Phosphogluconate.dehydrogenase..NADP....dependent..decarboxylating...1.1.1.44.",0,17.4582531398334,31.940737562219,17.2558045168003,0,15.4756580932569
"L.arabinose.1.dehydrogenase..1.1.1.46.",0,3.35735637304488,0.939433457712324,3.13741900305461,8.70189293802744,3.86891452331423
"Glucose.1.dehydrogenase..NAD.P.......1.1.1.47.",0,8.05765529530771,8.45490111941092,8.36645067481229,8.70189293802744,8.70505767745701
"D.galactose.1.dehydrogenase..1.1.1.48.",0,0,0,1.5687095015273,0,1.93445726165711
"Glucose.6.phosphate.dehydrogenase..NADP......1.1.1.49.",0,41.6312190257565,35.6984713930683,33.4658026992492,4.35094646901372,30.9513161865138
"Transferred.entry..1.1.1.303.and.1.1.1.304..1.1.1.5.",0,0,0.939433457712324,0.522903167175768,0,0
"X3.alpha.hydroxysteroid.3.dehydrogenase..Si.specific...1.1.1.50.",0,0,0,0,0,0
"X3.or.17..beta.hydroxysteroid.dehydrogenase..1.1.1.51.",0,0,3.7577338308493,1.5687095015273,0,1.93445726165711
"X3.alpha..or.20.beta..hydroxysteroid.dehydrogenase..1.1.1.53.",0,0,0,0,0,0
"Ribitol.2.dehydrogenase..1.1.1.56.",0,0.671471274608976,0,0,0,0
"Fructuronate.reductase..1.1.1.57.",0,4.70029892226283,5.63660074627395,1.5687095015273,8.70189293802744,1.93445726165711
"Tagaturonate.reductase..1.1.1.58.",0,0,3.7577338308493,1.5687095015273,0,1.93445726165711
"Glycerol.dehydrogenase..1.1.1.6.",0,1.34294254921795,8.45490111941092,2.61451583587884,0,1.93445726165711
"X2.hydroxy.3.oxopropionate.reductase..1.1.1.60.",0,0.671471274608976,3.7577338308493,4.18322533740614,0,3.86891452331423
"X4.hydroxybutyrate.dehydrogenase..1.1.1.61.",0,0,0,1.04580633435154,0,0.967228630828556
"X17.beta.estradiol.17.dehydrogenase..1.1.1.62.",0,4.02882764765386,1.87886691542465,1.04580633435154,8.70189293802744,1.93445726165711
"Pyridoxine.4.dehydrogenase..1.1.1.65.",0,4.02882764765386,2.81830037313697,4.70612850458191,0,3.86891452331423
"Mannitol.2.dehydrogenase..1.1.1.67.",0,2.6858850984359,0,1.04580633435154,4.35094646901372,1.93445726165711
"Gluconate.5.dehydrogenase..1.1.1.69.",0,8.72912656991669,4.69716728856162,10.9809665106911,13.0528394070412,11.6067435699427
"X.S.S..butanediol.dehydrogenase..1.1.1.76.",0,0,1.87886691542465,0,0,0
"Lactaldehyde.reductase..1.1.1.77.",0,0,0,0,0,0
"Glyoxylate.reductase..NADP......1.1.1.79.",0,1.34294254921795,7.51546766169859,0.522903167175768,0,0
"Glycerol.3.phosphate.dehydrogenase..NAD......1.1.1.8.",0,0,0,0,0,0
"Hydroxypyruvate.reductase..1.1.1.81.",0,7.38618402069874,8.45490111941092,0.522903167175768,4.35094646901372,0.967228630828556
"D.malate.dehydrogenase..decarboxylating...1.1.1.83.",0,0,1.87886691542465,0,0,0
"X3.isopropylmalate.dehydrogenase..1.1.1.85.",0,15.4438393160065,15.0309353233972,27.7138678603157,0,25.1479444015425
"Ketol.acid.reductoisomerase..1.1.1.86.",0,37.6023913781027,18.7886691542465,12.0267728450427,13.0528394070412,12.5739722007712
"Hydroxymethylglutaryl.CoA.reductase..1.1.1.88.",7.40343341847873,5.37177019687181,2.81830037313697,7.32064434046075,0,6.77060041579989
"D.xylulose.reductase..1.1.1.9.",0,0,0,0.522903167175768,0,0
"Aryl.alcohol.dehydrogenase..1.1.1.90.",0,5.37177019687181,4.69716728856162,3.66032217023038,4.35094646901372,3.86891452331423
"Aryl.alcohol.dehydrogenase..NADP......1.1.1.91.",0,5.37177019687181,2.81830037313697,5.22903167175768,0,4.83614315414278
"Tartrate.dehydrogenase..1.1.1.93.",0,4.02882764765386,1.87886691542465,3.66032217023038,4.35094646901372,3.86891452331423
"Glycerol.3.phosphate.dehydrogenase..NAD.P.......1.1.1.94.",0,13.4294254921795,5.63660074627395,12.0267728450427,0,11.6067435699427
"Phosphoglycerate.dehydrogenase..1.1.1.95.",0,40.2882764765386,25.3647033582328,40.7864470397099,0,37.7219166023137
"X....trans.carveol.dehydrogenase..1.1.1.n4.",0,0.671471274608976,0,0,0,0
"Oxidoreductases....Acting.on.the.CH.OH.group.of.donors....With.a.cytochrome.as.acceptor..1.1.2...",0,0.671471274608976,0,0,0,0
"L.lactate.dehydrogenase..cytochrome...1.1.2.3.",0,16.1153105906154,7.51546766169859,16.7329013496246,0,15.4756580932569
"D.lactate.dehydrogenase..cytochrome...1.1.2.4.",0,10.0720691191346,7.51546766169859,10.9809665106911,0,9.67228630828556
"D.lactate.dehydrogenase..cytochrome.c.553...1.1.2.5.",0,0,0.939433457712324,0,0,0
"Methanol.dehydrogenase..cytochrome.c...1.1.2.7.",0,0,0,0,0,0
"Alcohol.dehydrogenase..cytochrome.c...1.1.2.8.",0,0.671471274608976,0,0,0,0
"Pyranose.oxidase..1.1.3.10.",0,0,0,1.04580633435154,8.70189293802744,1.93445726165711
"Alcohol.oxidase..1.1.3.13.",0,0,0,0,4.35094646901372,0
"X.S..2.hydroxy.acid.oxidase..1.1.3.15.",0,0,0,1.04580633435154,0,0.967228630828556
"Choline.oxidase..1.1.3.17.",0,0,0,0,0,0
"Long.chain.alcohol.oxidase..1.1.3.20.",0,0,0.939433457712324,0,0,0
"Glycerol.3.phosphate.oxidase..1.1.3.21.",0,0,0,0,0,0
"D.arabinono.1.4.lactone.oxidase..1.1.3.37.",0,0,0,0,0,0
"Vanillyl.alcohol.oxidase..1.1.3.38.",0,0,0,0,0,0
"Glucose.oxidase..1.1.3.4.",0,0,0,0,0,0
"Alditol.oxidase..1.1.3.41.",0,5.37177019687181,3.7577338308493,0,0,0
"Paromamine.6..oxidase..1.1.3.43.",0,0,0,1.04580633435154,4.35094646901372,1.93445726165711
"Cholesterol.oxidase..1.1.3.6.",0,2.01441382382693,0,0.522903167175768,0,0
"Aryl.alcohol.oxidase..1.1.3.7.",0,0,0,0,0,0
"L.gulonolactone.oxidase..1.1.3.8.",0,0.671471274608976,1.87886691542465,0,0,0
"Galactose.oxidase..1.1.3.9.",0,1.34294254921795,0,1.5687095015273,0,1.93445726165711
"Oxidoreductases....Acting.on.the.CH.OH.group.of.donors....With.a.quinone.or.similar.compound.as.acceptor..1.1.5...",0,0.671471274608976,8.45490111941092,1.04580633435154,0,0.967228630828556
"Quinoprotein.glucose.dehydrogenase..PQQ..quinone...1.1.5.2.",0,10.7435403937436,12.2126349502602,13.59548234657,0,12.5739722007712
"Glycerol.3.phosphate.dehydrogenase..1.1.5.3.",0,16.7867818652244,29.1224371890821,8.36645067481229,8.70189293802744,8.70505767745701
"Malate.dehydrogenase..quinone...1.1.5.4.",3.70171670923936,19.4726669636603,31.0013041045067,15.1641918480973,21.7547323450686,16.4428867240855
"Quinate.dehydrogenase..quinone...1.1.5.8.",0,6.71471274608976,8.45490111941092,4.70612850458191,0,3.86891452331423
"Alcohol.dehydrogenase..azurin...1.1.9.1.",0,0,0,0,0,0
"Glucose.6.phosphate.dehydrogenase..coenzyme.F420...1.1.98.2.",0,0,0,1.04580633435154,0,0.967228630828556
"Oxidoreductases....Acting.on.the.CH.OH.group.of.donors....With.other.acceptors..1.1.99...",0,0,0,0,0,0
"Choline.dehydrogenase..1.1.99.1.",0,11.4150116683526,13.1520684079725,13.0725791793942,4.35094646901372,12.5739722007712
"Transferred.entry..1.1.5.9..1.1.99.10.",3.70171670923936,0,0,0,0,0
"Glucoside.3.dehydrogenase..1.1.99.13.",0,0,0,0,0,0
"Glycolate.dehydrogenase..1.1.99.14.",0,1.34294254921795,0.939433457712324,0,0,0
"Transferred.entry..1.1.5.2..1.1.99.17.",0,0,0,0,0,0
"Cellobiose.dehydrogenase..acceptor...1.1.99.18.",0,0,0,0,0,0
"L.2.hydroxyglutarate.dehydrogenase..1.1.99.2.",0,0,1.87886691542465,1.04580633435154,4.35094646901372,1.93445726165711
"D.sorbitol.dehydrogenase..acceptor...1.1.99.21.",0,0.671471274608976,0,0,0,0
"Glycerol.dehydrogenase..acceptor...1.1.99.22.",0,0,0,0,0,0
"Hydroxyacid.oxoacid.transhydrogenase..1.1.99.24.",0,0,0,0,0,0
"Transferred.entry..1.1.5.8..1.1.99.25.",0,1.34294254921795,0,3.13741900305461,0,2.90168589248567
"Glucose.fructose.oxidoreductase..1.1.99.28.",0,0.671471274608976,0,2.09161266870307,0,1.93445726165711
"Gluconate.2.dehydrogenase..acceptor...1.1.99.3.",0,10.7435403937436,9.39433457712324,15.1641918480973,0,13.5412008315998
"X.S..mandelate.dehydrogenase..1.1.99.31.",0,0,0,0,0,0
"L.sorbose.1.dehydrogenase..1.1.99.32.",0,0,0,0,0,0
"Formate.dehydrogenase..acceptor...1.1.99.33.",0,0,0.939433457712324,0,0,0
"Soluble.quinoprotein.glucose.dehydrogenase..1.1.99.35.",0,0,0,0,0,0
"Dehydrogluconate.dehydrogenase..1.1.99.4.",0,0.671471274608976,0,0.522903167175768,0,0
"Transferred.entry..1.1.5.3..1.1.99.5.",0,0,0,0.522903167175768,0,0
"Transferred.entry..1.1.2.7.and.1.1.2.8..1.1.99.8.",0,0,0,0,0,0
"Oxidoreductases....Acting.on.diphenols.and.related.substances.as.donors....With.a.cytochrome.as.acceptor..1.10.2...",0,1.34294254921795,0.939433457712324,2.09161266870307,0,1.93445726165711
"Quinol..cytochrome.c.reductase..1.10.2.2.",0,5.37177019687181,5.63660074627395,9.93516017633959,0,9.67228630828556
"Oxidoreductases....Acting.on.diphenols.and.related.substances.as.donors....With.oxygen.as.acceptor..1.10.3...",11.1051501277181,46.3315179480194,54.4871405473148,62.7483800610922,39.1585182211235,61.9026323730276
"Ubiquinol.oxidase..H....transporting...1.10.3.10.",0,1.34294254921795,0,0,0,0
"Laccase..1.10.3.2.",0,2.6858850984359,0,0.522903167175768,0,0
"L.ascorbate.oxidase..1.10.3.3.",0,0,0,0,0,0
"Photosystem.II..1.10.3.9.",0,0,0,0,0,0
"Plastoquinol..plastocyanin.reductase..1.10.9.1.",0,2.6858850984359,2.81830037313697,0,0,0
"Transferred.entry..1.10.9.1..1.10.99.1.",0,0.671471274608976,0,0,0,0
"Ribosyldihydronicotinamide.dehydrogenase..quinone...1.10.99.2.",0,2.01441382382693,0.939433457712324,2.09161266870307,0,1.93445726165711
"Oxidoreductases....Acting.on.a.peroxide.as.acceptor..1.11.....",0,0,0,0,0,0
"Oxidoreductases....Acting.on.a.peroxide.as.acceptor....Peroxidases..1.11.1...",0,5.37177019687181,2.81830037313697,5.75193483893345,4.35094646901372,5.80337178497134
"NADH.peroxidase..1.11.1.1.",0,0,0,0,0,0
"Chloride.peroxidase..1.11.1.10.",0,6.04324147148079,12.2126349502602,4.18322533740614,0,3.86891452331423
"Manganese.peroxidase..1.11.1.13.",0,0,0,0,0,0
"Peroxiredoxin..1.11.1.15.",0,14.1008967667885,23.4858364428081,24.0535456900853,0,22.2462585090568
"Catalase.peroxidase..1.11.1.21.",0,34.9165062796668,28.1830037313697,41.3093502068857,21.7547323450686,40.6236024947994
"Cytochrome.c.peroxidase..1.11.1.5.",0,3.35735637304488,0.939433457712324,0.522903167175768,0,0
"Catalase..1.11.1.6.",0,47.6744604972373,61.0631747513011,42.3551565412372,21.7547323450686,41.5908311256279
"Peroxidase..1.11.1.7.",0,0.671471274608976,0,1.04580633435154,0,0.967228630828556
"Glutathione.peroxidase..1.11.1.9.",0,0,0,0,0,0
"Oxidoreductases....Acting.on.hydrogen.as.donor..1.12.....",0,0,0,1.5687095015273,0,1.93445726165711
"Hydrogen.dehydrogenase..1.12.1.2.",0,0,0,0,0,0
"Hydrogen.dehydrogenase..NADP......1.12.1.3.",0,0,0,0,0,0
"Cytochrome.c3.hydrogenase..1.12.2.1.",0,0.671471274608976,2.81830037313697,4.70612850458191,0,3.86891452331423
"Hydrogen.quinone.oxidoreductase..1.12.5.1.",0,1.34294254921795,0,0,0,0
"Ferredoxin.hydrogenase..1.12.7.2.",0,0,0,0,0,0
"Coenzyme.F420.hydrogenase..1.12.98.1.",0,1.34294254921795,0.939433457712324,0,0,0
"Hydrogenase..acceptor...1.12.99.6.",0,0,0,5.22903167175768,0,4.83614315414278
"Oxidoreductases....Acting.on.single.donors.with.incorporation.of.molecular.oxygen..1.13.....",0,2.6858850984359,8.45490111941092,0.522903167175768,4.35094646901372,0.967228630828556
"Oxidoreductases....Acting.on.single.donors.with.incorporation.of.molecular.oxygen....With.incorporation.of.two.atoms.of.oxygen..1.13.11...",0,9.40059784452567,0,3.66032217023038,0,3.86891452331423
"Catechol.1.2.dioxygenase..1.13.11.1.",0,0.671471274608976,0,3.66032217023038,0,3.86891452331423
"Tryptophan.2.3.dioxygenase..1.13.11.11.",0,6.04324147148079,3.7577338308493,9.41225700916382,4.35094646901372,9.67228630828556
"X3.4.dihydroxyphenylacetate.2.3.dioxygenase..1.13.11.15.",0,5.37177019687181,5.63660074627395,1.5687095015273,0,1.93445726165711
"X3.carboxyethylcatechol.2.3.dioxygenase..1.13.11.16.",0,0,0.939433457712324,0,0,0
"Catechol.2.3.dioxygenase..1.13.11.2.",0,0.671471274608976,1.87886691542465,1.04580633435154,4.35094646901372,1.93445726165711
"Cysteine.dioxygenase..1.13.11.20.",0,0,0,0,0,0
"Quercetin.2.3.dioxygenase..1.13.11.24.",0,6.71471274608976,0.939433457712324,1.04580633435154,8.70189293802744,1.93445726165711
"X4.hydroxyphenylpyruvate.dioxygenase..1.13.11.27.",0,20.8156095128783,8.45490111941092,19.8703203526792,0,18.3773439857426
"Protocatechuate.3.4.dioxygenase..1.13.11.3.",0,3.35735637304488,2.81830037313697,6.27483800610922,4.35094646901372,5.80337178497134
"Transferred.entry..1.13.12.16..1.13.11.32.",0,0,0,0,0,0
"Arachidonate.15.lipoxygenase..1.13.11.33.",0,0,0,0.522903167175768,0,0
"Hydroxyquinol.1.2.dioxygenase..1.13.11.37.",0,0,0,1.04580633435154,0,0.967228630828556
"Biphenyl.2.3.diol.1.2.dioxygenase..1.13.11.39.",0,0.671471274608976,0,0.522903167175768,0,0
"Gentisate.1.2.dioxygenase..1.13.11.4.",0,8.05765529530771,1.87886691542465,5.75193483893345,13.0528394070412,6.77060041579989
"X2.4..dihydroxyacetophenone.dioxygenase..1.13.11.41.",0,0,0,0,0,0
"Deleted.entry..1.13.11.42.",0,0.671471274608976,0,0,0,0
"Chlorite.O.2..lyase..1.13.11.49.",0,0,0.939433457712324,0,0,0
"Homogentisate.1.2.dioxygenase..1.13.11.5.",0,7.38618402069874,0,11.5038696778669,0,10.6395149391141
"X9.cis.epoxycarotenoid.dioxygenase..1.13.11.51.",0,0,0,0,0,0
"Acireductone.dioxygenase..Fe.2...requiring...1.13.11.54.",0,0,1.87886691542465,0,0,0
"X3.hydroxyanthranilate.3.4.dioxygenase..1.13.11.6.",0,0.671471274608976,0,0.522903167175768,0,0
"Protocatechuate.4.5.dioxygenase..1.13.11.8.",0,0,0,3.13741900305461,0,2.90168589248567
"Oxidoreductases....Acting.on.single.donors.with.incorporation.of.molecular.oxygen....With.incorporation.of.one.atom.of.oxygen..1.13.12...",0,0,0,0.522903167175768,0,0
"Nitronate.monooxygenase..1.13.12.16.",0,8.05765529530771,7.51546766169859,9.93516017633959,8.70189293802744,9.67228630828556
"Lysine.2.monooxygenase..1.13.12.2.",0,0,0.939433457712324,0,0,0
"Tryptophan.2.monooxygenase..1.13.12.3.",0,0,0,1.5687095015273,0,1.93445726165711
"Lactate.2.monooxygenase..1.13.12.4.",0,0,0,0,0,0
