"rows.list[[i]]","PHYLLO09","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29","PHYLLO30"
"inositol.hexakisphosphate.4.kinase.activity..GO.0000830.",0,0,0,0,0,0
"inositol.hexakisphosphate.6.kinase.activity..GO.0000831.",0,0,0,0,0,0
"X.6.7.dimethyl.8.ribityllumazine.synthase.activity..GO.0000906..",0,5.54767608749882,2.63856947852097,2.06389885224637,0,1.94935777956292
"taurine.dioxygenase.activity..GO.0000908.",0,4.31485917916575,0,7.22364598286229,0,6.82275222847024
"RNA.polymerase.II.core.promoter.proximal.region.sequence.specific.DNA.binding..GO.0000978.",0,0,0,0,0,0
"sequence.specific.DNA.binding.RNA.polymerase.II.transcription.factor.activity..GO.0000981.",0,16.6430282624965,27.2652179447167,11.8674184004166,0,11.6961466773775
"RNA.polymerase.II.core.promoter.proximal.region.sequence.specific.DNA.binding.transcription.factor.activity..GO.0000982.",0,0,0,0,0,0
"bacterial.type.RNA.polymerase.core.promoter.proximal.region.sequence.specific.DNA.binding..GO.0000986.",0,0.616408454166536,0,0,0,0
"nucleic.acid.binding.transcription.factor.activity..GO.0001071.",0,0.616408454166536,12.3133242330979,1.03194942612318,6.28673445415574,1.94935777956292
"DNA.binding.transcription.antitermination.factor.activity..GO.0001073.",0,0,0,0.515974713061592,6.28673445415574,0.974678889781462
"RNA.polymerase.II.transcription.cofactor.activity..GO.0001104.",0,0,4.39761579753496,2.06389885224637,0,1.94935777956292
"guanine.nucleotide.transmembrane.transporter.activity..GO.0001409.",0,0.616408454166536,0,0,0,0
"dihydronicotinamide.riboside.quinone.reductase.activity..GO.0001512.",0,1.84922536249961,0.879523159506992,2.06389885224637,0,1.94935777956292
"lipopolysaccharide.binding..GO.0001530.",0,0,3.51809263802797,0.515974713061592,0,0
"ATPase.activator.activity..GO.0001671.",0,0,0.879523159506992,0,0,0
"sialate.O.acetylesterase.activity..GO.0001681.",0,0,2.63856947852097,0,0,0
"L.amino.acid.oxidase.activity..GO.0001716.",0,0,0,0,0,0
"lipid.kinase.activity..GO.0001727.",0,0,3.51809263802797,0,0,0
"prenylcysteine.oxidase.activity..GO.0001735.",0,0,0,0,0,0
"aminocarboxymuconate.semialdehyde.decarboxylase.activity..GO.0001760.",0,1.23281690833307,0.879523159506992,0,0,0
"nucleoside.binding..GO.0001882.",0,12.3281690833307,5.27713895704195,10.3194942612318,6.28673445415574,9.74678889781462
"purine.nucleoside.binding..GO.0001883.",0,0,1.75904631901398,0,0,0
"X4.hydroxybenzoate.decaprenyltransferase.activity..GO.0002083.",0,0,0,0,0,0
"polyprenyltransferase.activity..GO.0002094.",0,0,0,0,0,0
"aminoacyl.tRNA.editing.activity..GO.0002161.",0,237.317254854116,205.808419324636,244.572013991195,138.308157991426,241.720364665803
"tRNA..adenine.C2...methyltransferase.activity..GO.0002935.",0,23.4235212583284,23.7471253066888,22.70288737471,12.5734689083115,22.4176144649736
"nucleic.acid.binding..GO.0003676.",0,737.224511183177,702.739004446086,803.372628236899,471.505084061681,795.337974061673
"DNA.binding..GO.0003677.",0,3549.89628754508,3803.93766486774,3931.72731352933,930.43669921505,3785.6528079112
"DNA.helicase.activity..GO.0003678.",0,63.4900707791532,65.0847138035174,63.4648897065758,125.734689083115,70.1768800642653
"bent.DNA.binding..GO.0003681.",0,0,0,0,0,0
"chromatin.binding..GO.0003682.",0,3.08204227083268,3.51809263802797,0,6.28673445415574,0
"damaged.DNA.binding..GO.0003684.",0,181.840493979128,192.615571932031,223.933025468731,169.741830262205,224.176144649736
"DNA.replication.origin.binding..GO.0003688.",0,22.8071128041618,26.3856947852097,30.9584827836955,0,29.2403666934439
"DNA.clamp.loader.activity..GO.0003689.",0,0,0,1.03194942612318,0,0.974678889781462
"double.stranded.DNA.binding..GO.0003690.",0,12.3281690833307,15.8314168711258,18.5750896702173,25.146937816623,19.4935777956292
"single.stranded.DNA.binding..GO.0003697.",0,45.6142256083237,49.2532969323915,51.5974713061592,100.587751266492,56.5313756073248
"sequence.specific.DNA.binding.transcription.factor.activity..GO.0003700.",0,1120.0141612206,1227.81433067176,1179.00221934574,0,1113.08329213043
"steroid.hormone.receptor.activity..GO.0003707.",0,0,0,0,0,0
"transcription.cofactor.activity..GO.0003712.",0,0.616408454166536,0,0.515974713061592,6.28673445415574,0.974678889781462
"transcription.coactivator.activity..GO.0003713.",0,0,0,0,0,0
"telomeric.template.RNA.reverse.transcriptase.activity..GO.0003721.",0,0,0,0,0,0
"RNA.binding..GO.0003723.",0,442.581270091573,401.942083894695,550.029044123657,0,519.503848253519
"double.stranded.RNA.binding..GO.0003725.",0,15.4102113541634,7.03618527605593,9.80351954817025,0,9.74678889781462
"single.stranded.RNA.binding..GO.0003727.",0,3.69845072499922,0.879523159506992,2.57987356530796,6.28673445415574,2.92403666934439
"mRNA.binding..GO.0003729.",17.0074003899967,19.1086620791626,14.9518937116189,17.5431402440941,44.0071411790902,19.4935777956292
"structural.constituent.of.ribosome..GO.0003735.",0,382.173241583252,417.773500765821,442.706303806846,440.071411790902,452.251004858599
"translation.initiation.factor.activity..GO.0003743.",0,69.6541553208185,69.4823296010523,73.268409254746,18.8602033624672,70.1768800642653
"translation.elongation.factor.activity..GO.0003746.",0,241.632114033282,259.459332054563,209.485733503006,94.3010168123361,204.682566854107
"translation.release.factor.activity..GO.0003747.",0,0,0.879523159506992,3.09584827836955,0,2.92403666934439
"peptidyl.prolyl.cis.trans.isomerase.activity..GO.0003755.",0,120.199648562474,108.18134861936,121.254057569474,0,115.012108994213
"protein.disulfide.isomerase.activity..GO.0003756.",0,0,4.39761579753496,0.515974713061592,0,0
"motor.activity..GO.0003774.",0,72.1197891374847,89.7113622697131,101.131043760072,0,95.5185311985833
"microtubule.motor.activity..GO.0003777.",0,11.7117606291642,7.91570843556292,6.1916965567391,0,5.84807333868877
"actin.binding..GO.0003779.",0,0,0,0,0,0
"lysozyme.activity..GO.0003796.",0,25.272746620828,3.51809263802797,6.1916965567391,0,5.84807333868877
"protein.glutamine.gamma.glutamyltransferase.activity..GO.0003810.",0,0,0,0.515974713061592,0,0
"catalytic.activity..GO.0003824.",0,1272.26704939973,1118.75345889289,1320.37929072461,540.659163057394,1288.52549229109
"X.alpha.alpha.trehalose.phosphate.synthase..UDP.forming..activity..GO.0003825..",0,14.1773944458303,17.5904631901398,20.1230138094021,0,19.4935777956292
"X.beta.1.4.mannosylglycoprotein.4.beta.N.acetylglucosaminyltransferase.activity..GO.0003830..",0,0,0,1.03194942612318,0,0.974678889781462
"X.beta.carotene.15.15..monooxygenase.activity..GO.0003834..",0,0.616408454166536,0,0,0,0
"beta.ureidopropionase.activity..GO.0003837.",0,0,0,0,0,0
"sterol.24.C.methyltransferase.activity..GO.0003838.",0,0,0,0.515974713061592,0,0
"gamma.glutamylcyclotransferase.activity..GO.0003839.",0,0,0,0,0,0
"gamma.glutamyltransferase.activity..GO.0003840.",0,40.6829579749914,36.0604495397867,62.9489149935142,0,59.4554122766692
"X1.acylglycerol.3.phosphate.O.acyltransferase.activity..GO.0003841.",0,2.46563381666614,3.51809263802797,0,0,0
"X1.pyrroline.5.carboxylate.dehydrogenase.activity..GO.0003842.",0,39.4501410666583,29.9037874232377,41.7939517579889,0,38.9871555912585
"X.1.3.beta.D.glucan.synthase.activity..GO.0003843..",0,0,1.75904631901398,0,0,0
"X.1.4.alpha.glucan.branching.enzyme.activity..GO.0003844..",0,45.6142256083237,28.1447411042237,56.2412437237135,0,52.632660048199
"X1.alkyl.2.acetylglycerophosphocholine.esterase.activity..GO.0003847.",0,1.84922536249961,0,1.03194942612318,0,0.974678889781462
"X2.amino.4.hydroxy.6.hydroxymethyldihydropteridine.diphosphokinase.activity..GO.0003848.",0,1.23281690833307,1.75904631901398,4.64377241755433,25.146937816623,5.84807333868877
"X3.deoxy.7.phosphoheptulonate.synthase.activity..GO.0003849.",25.5111005849951,21.5742958958288,44.8556811348566,28.3786092183876,37.7204067249345,29.2403666934439
"X2.isopropylmalate.synthase.activity..GO.0003852.",0,38.8337326124918,51.8918664109125,52.6294207322824,0,49.7086233788546
"X3.beta.hydroxy.delta5.steroid.dehydrogenase.activity..GO.0003854.",8.50370019499837,2.46563381666614,4.39761579753496,1.54792413918478,12.5734689083115,1.94935777956292
"X3.dehydroquinate.dehydratase.activity..GO.0003855.",0,9.24612681249804,7.91570843556292,8.25559540898547,0,7.7974311182517
"X3.dehydroquinate.synthase.activity..GO.0003856.",0,22.1907043499953,11.4338010735909,20.6389885224637,25.146937816623,21.4429355751922
"X3.hydroxyacyl.CoA.dehydrogenase.activity..GO.0003857.",0,95.5433103958131,73.8799453985873,91.8434989249634,25.146937816623,88.6957789701131
"X3.hydroxybutyrate.dehydrogenase.activity..GO.0003858.",0,8.01330990416496,5.27713895704195,12.3833931134782,18.8602033624672,13.6455044569405
"X3.hydroxybutyryl.CoA.dehydratase.activity..GO.0003859.",8.50370019499837,0,0,1.03194942612318,0,0.974678889781462
"X3.hydroxyisobutyryl.CoA.hydrolase.activity..GO.0003860.",0,0,0,0.515974713061592,0,0
"X3.isopropylmalate.dehydratase.activity..GO.0003861.",0,51.1619016958225,36.9399726992936,53.145395445344,25.146937816623,52.632660048199
"X3.isopropylmalate.dehydrogenase.activity..GO.0003862.",0,14.7938028999969,13.1928473926049,27.862634505326,0,26.3163300240995
"X3.methyl.2.oxobutanoate.dehydrogenase..2.methylpropanoyl.transferring..activity..GO.0003863.",0,6.78049299583189,4.39761579753496,3.61182299143114,0,3.89871555912585
"X3.methyl.2.oxobutanoate.hydroxymethyltransferase.activity..GO.0003864.",0,16.0266198083299,15.8314168711258,17.0271655310325,0,15.5948622365034
"X3.oxo.5.alpha.steroid.4.dehydrogenase.activity..GO.0003865.",0,0,0,0,0,0
"X3.phosphoshikimate.1.carboxyvinyltransferase.activity..GO.0003866.",0,15.4102113541634,14.9518937116189,18.5750896702173,6.28673445415574,17.5442200160663
"X4.aminobutyrate.transaminase.activity..GO.0003867.",0,5.54767608749882,16.7109400306328,4.64377241755433,0,3.89871555912585
"X4.hydroxyphenylpyruvate.dioxygenase.activity..GO.0003868.",0,19.7250705333291,7.03618527605593,19.6070390963405,0,18.5188989058478
"X5.aminolevulinate.synthase.activity..GO.0003870.",0,6.78049299583189,2.63856947852097,6.7076712698007,0,5.84807333868877
"X5.methyltetrahydropteroyltriglutamate.homocysteine.S.methyltransferase.activity..GO.0003871.",0,19.7250705333291,49.2532969323915,23.2188620877716,0,21.4429355751922
"X6.phosphofructokinase.activity..GO.0003872.",0,15.4102113541634,10.5542779140839,13.4153425396014,0,12.670825567159
"X6.phosphofructo.2.kinase.activity..GO.0003873.",0,0,0,0,0,0
"X6.pyruvoyltetrahydropterin.synthase.activity..GO.0003874.",0,0.616408454166536,0.879523159506992,1.03194942612318,0,0.974678889781462
"AMP.deaminase.activity..GO.0003876.",0,0,0.879523159506992,0,0,0
"ATP.adenylyltransferase.activity..GO.0003877.",0,0,0,0,0,0
"ATP.citrate.synthase.activity..GO.0003878.",0,16.0266198083299,19.3495095091538,17.0271655310325,0,15.5948622365034
"ATP.phosphoribosyltransferase.activity..GO.0003879.",0,9.24612681249804,16.7109400306328,13.931317252663,0,13.6455044569405
"CDP.diacylglycerol.inositol.3.phosphatidyltransferase.activity..GO.0003881.",0,0.616408454166536,0,0.515974713061592,0,0
"CDP.diacylglycerol.serine.O.phosphatidyltransferase.activity..GO.0003882.",0,3.08204227083268,0.879523159506992,13.931317252663,0,13.6455044569405
"CTP.synthase.activity..GO.0003883.",0,40.6829579749914,57.1690053679544,43.8578506102353,6.28673445415574,41.9111922606029
"D.amino.acid.oxidase.activity..GO.0003884.",0,0,0,0,12.5734689083115,0.974678889781462
"X.D.arabinono.1.4.lactone.oxidase.activity..GO.0003885..",0,9.86253526666457,8.79523159506991,2.06389885224637,0,1.94935777956292
"DNA..cytosine.5...methyltransferase.activity..GO.0003886.",0,0,12.3133242330979,10.8354689742934,0,9.74678889781462
"DNA.directed.DNA.polymerase.activity..GO.0003887.",0,366.146621774922,372.038296471457,410.715871597027,352.057129432722,415.213207046903
"DNA.primase.activity..GO.0003896.",25.5111005849951,58.5588031458209,44.8556811348566,58.3051425759599,12.5734689083115,56.5313756073248
"DNA.directed.RNA.polymerase.activity..GO.0003899.",0,306.355001720768,353.568310121811,334.351614063912,169.741830262205,329.441464746134
"deoxyribodipyrimidine.photo.lyase.activity..GO.0003904.",0,7.39690144999843,14.9518937116189,5.15974713061592,0,4.87339444890731
"alkylbase.DNA.N.glycosylase.activity..GO.0003905.",0,4.93126763333229,3.51809263802797,7.22364598286229,0,6.82275222847024
"DNA..apurinic.or.apyrimidinic.site..lyase.activity..GO.0003906.",0,22.1907043499953,19.3495095091538,29.9265333575723,0,28.2656878036624
"methylated.DNA..protein..cysteine.S.methyltransferase.activity..GO.0003908.",0,12.9445775374973,2.63856947852097,2.06389885224637,0,1.94935777956292
"DNA.ligase.activity..GO.0003909.",0,0.616408454166536,0,1.03194942612318,0,0.974678889781462
"DNA.ligase..ATP..activity..GO.0003910.",34.0148007799935,59.1752115999874,26.3856947852097,69.6565862633149,31.4336722707787,68.2275222847024
"DNA.ligase..NAD...activity..GO.0003911.",0,40.0665495208248,45.7352042943636,32.5064069228803,31.4336722707787,33.1390822525697
"DNA.photolyase.activity..GO.0003913.",0,34.518873433326,20.2290326686608,30.9584827836955,62.8673445415574,34.1137611423512
"DNA.topoisomerase.activity..GO.0003916.",0,4.31485917916575,7.91570843556292,9.80351954817025,6.28673445415574,9.74678889781462
"DNA.topoisomerase.type.I.activity..GO.0003917.",0,63.4900707791532,80.9161306746432,83.5879035159779,81.7275479040247,85.7717423007687
"DNA.topoisomerase.type.II..ATP.hydrolyzing..activity..GO.0003918.",0,245.330564758281,211.965081441185,224.449000181792,132.021423537271,222.226786870173
"FMN.adenylyltransferase.activity..GO.0003919.",0,7.39690144999843,11.4338010735909,12.3833931134782,0,11.6961466773775
"GMP.reductase.activity..GO.0003920.",0,8.6297183583315,0,11.351443687355,0,10.7214677875961
"GMP.synthase..glutamine.hydrolyzing..activity..GO.0003922.",0,32.6696480708264,40.4580653373216,28.8945839314491,0,27.2910089138809
"GPI.anchor.transamidase.activity..GO.0003923.",0,0,0,0,0,0
"GTPase.activity..GO.0003924.",0,503.60570705406,476.701552452789,474.180761303603,226.322440349607,465.896509315539
"GTP.cyclohydrolase.activity..GO.0003933.",0,0,0.879523159506992,1.54792413918478,0,1.94935777956292
"GTP.cyclohydrolase.I.activity..GO.0003934.",0,32.0532396166599,19.3495095091538,15.9952161049093,31.4336722707787,17.5442200160663
"GTP.cyclohydrolase.II.activity..GO.0003935.",0,20.3414789874957,22.8676021471818,33.0223816359419,12.5734689083115,32.1644033627883
"IMP.cyclohydrolase.activity..GO.0003937.",0,44.9978171541571,24.6266484661958,25.282760940018,0,23.3922933547551
"IMP.dehydrogenase.activity..GO.0003938.",0,44.3814086999906,21.9880789876748,30.9584827836955,69.1540789957132,35.0884400321327
"L.iditol.2.dehydrogenase.activity..GO.0003939.",0,4.93126763333229,0.879523159506992,2.06389885224637,0,1.94935777956292
"L.serine.ammonia.lyase.activity..GO.0003941.",8.50370019499837,24.6563381666614,28.1447411042237,20.6389885224637,25.146937816623,21.4429355751922
"N.acetyl.gamma.glutamyl.phosphate.reductase.activity..GO.0003942.",0,27.7383804374941,28.1447411042237,36.634204627373,0,35.0884400321327
"N4..beta.N.acetylglucosaminyl..L.asparaginase.activity..GO.0003948.",0,0,0,1.54792413918478,0,1.94935777956292
"X1..5.phosphoribosyl..5...5.phosphoribosylamino.methylideneamino.imidazole.4.carboxamide.isomerase.activity..GO.0003949.",0,9.86253526666457,6.15666211654894,20.1230138094021,18.8602033624672,20.4682566854107
"NAD..ADP.ribosyltransferase.activity..GO.0003950.",0,1.23281690833307,0.879523159506992,1.54792413918478,0,1.94935777956292
"NAD..kinase.activity..GO.0003951.",0,34.518873433326,27.2652179447167,37.1501793404346,56.5806100874017,38.9871555912585
"NAD..synthase..glutamine.hydrolyzing..activity..GO.0003952.",0,31.4368311624933,23.7471253066888,42.3099264710505,25.146937816623,41.9111922606029
"NADH.dehydrogenase.activity..GO.0003954.",0,5.54767608749882,8.79523159506991,3.61182299143114,0,3.89871555912585
"NAD.P.H.dehydrogenase..quinone..activity..GO.0003955.",0,3.08204227083268,6.15666211654894,2.06389885224637,0,1.94935777956292
"NAD.P...protein.arginine.ADP.ribosyltransferase.activity..GO.0003956.",0,0,4.39761579753496,1.03194942612318,0,0.974678889781462
"NAD.P...transhydrogenase..B.specific..activity..GO.0003957.",0,4.31485917916575,4.39761579753496,0,0,0
"NADPH.hemoprotein.reductase.activity..GO.0003958.",8.50370019499837,0.616408454166536,3.51809263802797,4.12779770449273,0,3.89871555912585
"NADPH.dehydrogenase.activity..GO.0003959.",0,2.46563381666614,0,10.3194942612318,0,9.74678889781462
"NADPH.quinone.reductase.activity..GO.0003960.",0,1.23281690833307,1.75904631901398,2.06389885224637,0,1.94935777956292
"O.acetylhomoserine.aminocarboxypropyltransferase.activity..GO.0003961.",0,9.86253526666457,5.27713895704195,11.351443687355,0,10.7214677875961
"cystathionine.gamma.synthase.activity..GO.0003962.",0,5.54767608749882,13.1928473926049,10.8354689742934,0,9.74678889781462
"RNA.3..phosphate.cyclase.activity..GO.0003963.",0,7.39690144999843,2.63856947852097,1.54792413918478,0,1.94935777956292
"RNA.directed.DNA.polymerase.activity..GO.0003964.",0,0,0,0,0,0
"RNA.directed.RNA.polymerase.activity..GO.0003968.",0,0,0,0,0,0
"RNA.ligase..ATP..activity..GO.0003972.",0,0,0,0,0,0
"UDP.N.acetylglucosamine.4.epimerase.activity..GO.0003974.",0,0,0,1.03194942612318,0,0.974678889781462
"UDP.N.acetylglucosamine.dolichyl.phosphate.N.acetylglucosaminephosphotransferase.activity..GO.0003975.",0,0,0,0,0,0
"UDP.N.acetylglucosamine.diphosphorylase.activity..GO.0003977.",25.5111005849951,22.1907043499953,21.1085558281678,21.1549632355253,18.8602033624672,21.4429355751922
"UDP.glucose.4.epimerase.activity..GO.0003978.",0,22.1907043499953,23.7471253066888,24.2508115138948,0,23.3922933547551
"UDP.glucose.6.dehydrogenase.activity..GO.0003979.",0,19.7250705333291,32.5423569017587,26.3147103661412,25.146937816623,27.2910089138809
"UDP.glucose.glycoprotein.glucosyltransferase.activity..GO.0003980.",0,0,1.75904631901398,2.06389885224637,0,1.94935777956292
"UTP.glucose.1.phosphate.uridylyltransferase.activity..GO.0003983.",0,6.78049299583189,5.27713895704195,2.57987356530796,0,1.94935777956292
"acetolactate.synthase.activity..GO.0003984.",0,57.3259862374878,63.3256674845034,57.7891678628983,0,54.5820178277619
"acetyl.CoA.C.acetyltransferase.activity..GO.0003985.",8.50370019499837,48.6962678791563,36.0604495397867,22.1869126616484,6.28673445415574,21.4429355751922
"acetyl.CoA.hydrolase.activity..GO.0003986.",17.0074003899967,5.54767608749882,0.879523159506992,8.25559540898547,0,7.7974311182517
"acetate.CoA.ligase.activity..GO.0003987.",0,51.778310149989,51.8918664109125,61.4009908543294,25.146937816623,60.4300911664507
"acetyl.CoA.C.acyltransferase.activity..GO.0003988.",0,17.8758451708295,12.3133242330979,17.0271655310325,0,15.5948622365034
"acetyl.CoA.carboxylase.activity..GO.0003989.",0,57.9423946916544,33.4218800612657,45.4057747494201,0,42.8858711503843
"acetylcholinesterase.activity..GO.0003990.",0,0,0,0,0,0
"acetylglutamate.kinase.activity..GO.0003991.",0,17.8758451708295,18.4699863496468,11.8674184004166,25.146937816623,13.6455044569405
"N2.acetyl.L.ornithine.2.oxoglutarate.5.aminotransferase.activity..GO.0003992.",0,25.272746620828,24.6266484661958,25.7987356530796,12.5734689083115,25.341651134318
"acid.phosphatase.activity..GO.0003993.",0,5.54767608749882,33.4218800612657,12.3833931134782,0,11.6961466773775
"aconitate.hydratase.activity..GO.0003994.",0,82.5987328583158,58.0485285274614,55.7252690106519,0,52.632660048199
"acyl.CoA.dehydrogenase.activity..GO.0003995.",0,245.946973212448,209.326511962664,283.270117470814,0,267.062015800121
"acyl.CoA.oxidase.activity..GO.0003997.",0,18.4922536249961,8.79523159506991,7.22364598286229,25.146937816623,8.77211000803316
"acylphosphatase.activity..GO.0003998.",0,1.23281690833307,0.879523159506992,0,0,0
"adenine.phosphoribosyltransferase.activity..GO.0003999.",0,8.6297183583315,5.27713895704195,11.8674184004166,6.28673445415574,11.6961466773775
"adenosine.deaminase.activity..GO.0004000.",0,3.69845072499922,4.39761579753496,3.61182299143114,0,3.89871555912585
"adenosine.kinase.activity..GO.0004001.",0,0.616408454166536,1.75904631901398,0,0,0
"ATP.dependent.DNA.helicase.activity..GO.0004003.",0,176.292817891629,146.000844478161,178.011276006249,0,167.644769042412
"ATP.dependent.RNA.helicase.activity..GO.0004004.",0,13.5609859916638,22.8676021471818,25.7987356530796,31.4336722707787,27.2910089138809
"copper.exporting.ATPase.activity..GO.0004008.",0,7.39690144999843,8.79523159506991,12.3833931134782,0,11.6961466773775
"phospholipid.translocating.ATPase.activity..GO.0004012.",0,1.84922536249961,1.75904631901398,4.12779770449273,0,3.89871555912585
"adenosylhomocysteinase.activity..GO.0004013.",0,33.2860565249929,38.6990190183076,54.6933195845287,50.2938756332459,55.5566967175434
"adenosylmethionine.decarboxylase.activity..GO.0004014.",0,0,0.879523159506992,1.03194942612318,0,0.974678889781462
"adenosylmethionine.8.amino.7.oxononanoate.transaminase.activity..GO.0004015.",0,9.24612681249804,8.79523159506991,9.28754483510865,12.5734689083115,9.74678889781462
"adenylate.cyclase.activity..GO.0004016.",0,4.31485917916575,12.3133242330979,0.515974713061592,0,0
"adenylate.kinase.activity..GO.0004017.",0,14.1773944458303,9.67475475457691,8.77157012204706,0,7.7974311182517
"X.N6..1.2.dicarboxyethyl.AMP.AMP.lyase..fumarate.forming..activity..GO.0004018..",0,22.1907043499953,16.7109400306328,32.5064069228803,0,31.1897244730068
"adenylosuccinate.synthase.activity..GO.0004019.",0,33.2860565249929,33.4218800612657,24.2508115138948,12.5734689083115,23.3922933547551
"adenylylsulfate.kinase.activity..GO.0004020.",0,4.93126763333229,10.5542779140839,13.4153425396014,0,12.670825567159
"L.alanine.2.oxoglutarate.aminotransferase.activity..GO.0004021.",0,0,0,0,0,0
"alcohol.dehydrogenase..NAD..activity..GO.0004022.",8.50370019499837,9.24612681249804,30.7833105827447,6.7076712698007,25.146937816623,7.7974311182517
"alcohol.O.acetyltransferase.activity..GO.0004026.",0,0,3.51809263802797,0,0,0
"aldehyde.dehydrogenase..NAD..activity..GO.0004029.",0,13.5609859916638,17.5904631901398,12.3833931134782,0,11.6961466773775
"aldehyde.dehydrogenase..NAD.P....activity..GO.0004030.",0,8.01330990416496,0.879523159506992,1.03194942612318,0,0.974678889781462
"aldehyde.oxidase.activity..GO.0004031.",17.0074003899967,4.93126763333229,0,5.15974713061592,0,4.87339444890731
"alditol.NADP..1.oxidoreductase.activity..GO.0004032.",0,0,0,1.54792413918478,0,1.94935777956292
"aldose.1.epimerase.activity..GO.0004034.",0,5.54767608749882,6.15666211654894,9.28754483510865,0,8.77211000803316
"alkaline.phosphatase.activity..GO.0004035.",0,8.6297183583315,5.27713895704195,10.3194942612318,18.8602033624672,11.6961466773775
"allantoicase.activity..GO.0004037.",0,0,0.879523159506992,1.03194942612318,0,0.974678889781462
"allantoinase.activity..GO.0004038.",0,6.16408454166536,5.27713895704195,4.12779770449273,6.28673445415574,3.89871555912585
"allophanate.hydrolase.activity..GO.0004039.",0,0,3.51809263802797,0,0,0
"amidase.activity..GO.0004040.",17.0074003899967,10.4789437208311,11.4338010735909,18.5750896702173,0,17.5442200160663
"acetyl.CoA.L.glutamate.N.acetyltransferase.activity..GO.0004042.",0,20.3414789874957,16.7109400306328,14.4472919657246,0,13.6455044569405
"L.aminoadipate.semialdehyde.dehydrogenase.activity..GO.0004043.",0,0,0,0,0,0
"amidophosphoribosyltransferase.activity..GO.0004044.",0,27.7383804374941,21.9880789876748,30.9584827836955,25.146937816623,31.1897244730068
"aminoacyl.tRNA.hydrolase.activity..GO.0004045.",0,4.93126763333229,0.879523159506992,13.4153425396014,6.28673445415574,13.6455044569405
"aminoacylase.activity..GO.0004046.",0,0.616408454166536,0,1.54792413918478,0,1.94935777956292
