"rows.list[[i]]","PHYLLO11","PHYLLO13","PHYLLO15","PHYLLO21","PHYLLO23","PHYLLO26","PHYLLO27","PHYLLO12","PHYLLO14","PHYLLO16","PHYLLO22","PHYLLO24","PHYLLO25","PHYLLO28","PHYLLO29"
"Myosin.head..motor.domain...PF00063.",0,9.80325765070617,3.5043359303666,26.0058551393692,8.35559518738381,3.68280952108497,6.92085051877787,13.1416494710707,10.9910903400356,9.44294788093822,31.276595999101,1.75296497333156,10.7508359762992,5.81837697647677,0
"Neuraminidase..PF00064.",0,0,0,18.2040985975584,0,0,0,26.2832989421414,0,0,0,3.50592994666312,0,0,0
"LNR.domain..PF00066.",0,0,0,0,0,0,0,0,0,0,0,3.50592994666312,0,0,0
"Cytochrome.P450..PF00067.",0,94.1112734467793,14.0173437214664,54.6122957926753,48.0446723274569,41.7385079056296,45.8506346869034,0,17.5857445440569,26.7550189959916,39.6170215988612,14.0237197866525,47.8900875307876,27.6372906382647,19.2544152262248
"Protein.kinase.domain..PF00069.",0,174.49798618257,47.3085350599491,162.536594621057,107.926437837041,121.532714195804,93.4314820035012,0,65.9465420402134,70.8221091070366,87.5744687974827,56.09487914661,115.815823926496,106.670244568741,28.8816228393372
"Pyridine.nucleotide.disulphide.oxidoreductase..PF00070.",0,202.927433369618,282.099042394511,206.746548357985,247.186357626771,249.81724584693,211.085940822725,0,87.9287227202846,160.53011397595,158.468086395445,203.343936906461,210.618650262953,255.038857468898,144.408114196686
"Ras.family..PF00071.",0,12.744234945918,0,13.0029275696846,4.87409719264055,1.22760317369499,2.5953189445417,21.9027491184512,4.39643613601423,0,8.34042559976025,0,2.93204617535434,0.969729496079461,0
"Response.regulator.receiver.domain..PF00072.",0,504.867769011368,381.972616409959,491.510662134077,651.736424615937,722.444467719501,520.794001538034,0,334.129146337081,539.821853860301,256.468087192628,553.936931572774,701.736384634805,714.205773862523,144.408114196686
"RNase.H..PF00075.",0,20.586841066483,12.2651757562831,13.0029275696846,8.70374498685813,8.59322221586493,3.46042525938893,4.38054982369024,19.783962612064,7.86912323411518,27.1063831992208,0,8.79613852606302,3.87891798431785,0
"RNA.recognition.motif...a.k.a..RRM..RBD..or.RNP.domain...PF00076.",0,29.4097729521185,14.0173437214664,26.0058551393692,17.7556397731906,6.13801586847495,6.05574420393063,13.1416494710707,37.369707156121,4.72147394046911,50.0425535985615,3.50592994666312,9.28481288862208,8.72756546471515,19.2544152262248
"Retroviral.aspartyl.protease..PF00077.",0,0,0,1.30029275696846,0,1.22760317369499,0,0,2.19821806800711,0,120.936171196524,0,0.488674362559057,0,0
"Reverse.transcriptase..RNA.dependent.DNA.polymerase...PF00078.",0,0,0,0,0,0,0,0,0,0,339.87234319023,0,0,0,0
"Serpin..serine.protease.inhibitor...PF00079.",0,0,0,0,0,0,0,0,0,0,0,0,0.488674362559057,1.45459424411919,0
"Copper.zinc.superoxide.dismutase..SODC...PF00080.",0,0.980325765070617,1.7521679651833,7.80175654181075,11.4889433826527,9.82082538955992,6.05574420393063,0,2.19821806800711,0,2.08510639994006,5.25889491999469,5.37541798814962,3.39405323627812,0
"Iron.manganese.superoxide.dismutases..alpha.hairpin.domain..PF00081.",0,8.82293188563556,12.2651757562831,7.80175654181075,8.35559518738381,12.8898333237974,9.51616946331957,0,10.9910903400356,14.1644218214073,2.08510639994006,0,10.2621616137402,16.0005366853111,19.2544152262248
"Subtilase.family..PF00082.",0,22.5474925966242,21.0260155821996,42.9096609799591,35.8594293458555,67.5181745532244,48.4459536314451,0,0,39.3456161705759,12.5106383996404,21.0355796799787,30.7864848412206,46.0621510637744,28.8816228393372
"Sugar..and.other..transporter..PF00083.",0,178.419289242852,136.669101284297,161.236301864089,166.763753948202,95.1392459613617,113.328927244988,70.0887971790439,169.262791236548,121.184497805374,139.702128795984,127.966443053204,158.330493469134,91.1545726314694,72.2040570983431
"Sushi.domain..SCR.repeat...PF00084.",0,0,0,0,0,0,0,0,0,0,6.25531919982019,3.50592994666312,0,0,0
"Thioredoxin..PF00085.",0,25.488469891836,22.7781835473829,16.90380584059,30.2890325542663,33.1452856897647,21.6276578711808,35.0443985895219,4.39643613601423,18.8858957618764,12.5106383996404,15.7766847599841,17.103602689567,24.2432374019865,0
"Trypsin..PF00089.",0,4.90162882535309,8.7608398259165,7.80175654181075,12.5333927810757,5.52421428162745,12.9765947227085,17.522199294761,0,1.57382464682304,6.25531919982019,21.0355796799787,4.88674362559057,6.3032417245165,4.81360380655621
"Thrombospondin.type.1.domain..PF00090.",0,0,0,0,0,0,0,0,0,0,2.08510639994006,0,0,0,0
"Tubulin.FtsZ.family..GTPase.domain..PF00091.",0,14.7048864760593,17.521679651833,15.6035130836215,26.807534559523,31.9176825160697,25.953189445417,0,0,26.7550189959916,77.1489367977824,0,15.1489052393308,18.4248604255098,19.2544152262248
"von.Willebrand.factor.type.A.domain..PF00092.",0,4.90162882535309,0,0,0,0,0,0,0,6.29529858729215,0,0,9.77348725118113,3.87891798431785,0
"von.Willebrand.factor.type.C.domain..PF00093.",0,0,0,0,0,0,0,0,0,0,2.08510639994006,0,0,0,0
"PF00094",0,0,0,0,0,0,0,0,0,0,0,5.25889491999469,0,0,0
"Zinc.finger..C2H2.type..PF00096.",3.36095574976893,9.80325765070617,1.7521679651833,3.90087827090538,7.65929558843516,6.13801586847495,3.46042525938893,0,0,4.72147394046911,31.276595999101,1.75296497333156,6.35276671326774,1.45459424411919,0
"Zinc.finger..C3HC4.type..RING.finger...PF00097.",0,7.84260612056494,5.2565038955499,0,1.74074899737163,1.84140476054248,1.73021262969447,0,4.39643613601423,4.72147394046911,0,0,3.90939490047245,0,19.2544152262248
"Zinc.knuckle..PF00098.",0,37.2523790726835,5.2565038955499,22.1049768684638,3.13334819526893,5.52421428162745,3.46042525938893,17.522199294761,74.7394143122419,0,64.638298398142,3.50592994666312,8.30746416350396,8.72756546471515,4.81360380655621
"Zona.pellucida.like.domain..PF00100.",3.36095574976893,0,0,0,0,0,0,0,0,0,6.25531919982019,5.25889491999469,0,0,0
"Ribulose.bisphosphate.carboxylase..small.chain..PF00101.",0,0.980325765070617,0,2.60058551393692,0,0,0,0,0,0,0,0,0,0,0
"Protein.tyrosine.phosphatase..PF00102.",0,0.980325765070617,0,2.60058551393692,1.74074899737163,0.613801586847495,0,0,4.39643613601423,0,10.4255319997003,3.50592994666312,0.977348725118113,1.45459424411919,0
"Ligand.binding.domain.of.nuclear.hormone.receptor..PF00104.",0,0,0,0,0,0,0,0,0,0,4.17021279988013,0,0,0.484864748039731,0
"Zinc.finger..C4.type..two.domains...PF00105.",0,0,0,0,0,0,0,0,0,0,4.17021279988013,0,0,0.484864748039731,0
"short.chain.dehydrogenase..PF00106.",0,246.061767032725,197.994980065713,184.641571489521,306.719973336881,305.059388663205,288.080402844129,0,87.9287227202846,310.043455424138,95.9148943972429,205.096901879793,288.317873909843,319.525868958183,231.052982714698
"Zinc.binding.dehydrogenase..PF00107.",0,201.947107604547,141.925605179847,209.347133871922,194.267588106673,174.933452251536,188.593176636697,0,70.3429781762277,149.513341448188,118.851064796584,127.966443053204,165.171934544961,173.581579798224,19.2544152262248
"Thiolase..N.terminal.domain..PF00108.",0,89.2096446214262,59.5737108162322,85.8193219599183,120.459830618117,115.394698327329,87.3757377995706,0,37.369707156121,80.2650569879749,108.425532796883,71.8715639065941,69.8804338459451,77.5783596863569,43.3224342590059
"Beta.ketoacyl.synthase..N.terminal.domain..PF00109.",0,90.1899703864968,12.2651757562831,81.9184436890129,84.2522514727867,98.2082538955992,53.6365915205285,0,0,7.86912323411518,62.5531919982019,19.2826147066472,77.210549284331,76.1237654422377,0
"wnt.family..PF00110.",0,0,0,0,0,0,0,0,0,0,0,1.75296497333156,0,0,0
"X2Fe.2S.iron.sulfur.cluster.binding.domain..PF00111.",0,54.8982428439546,33.2911913384827,63.7143450914545,57.0965671137893,73.6561904216994,51.0412725759868,0,0,36.1979668769298,20.8510639994006,19.2826147066472,54.7315286066143,66.9113352294828,0
"Papain.family.cysteine.protease..PF00112.",0,0.980325765070617,0,0,0.348149799474325,2.45520634738998,0,0,0,0,0,0,0.977348725118113,0,0
"Enolase..C.terminal.TIM.barrel.domain..PF00113.",0,20.586841066483,0,22.1049768684638,30.9853321532149,31.3038809292222,19.0323389266391,0,0,20.4597204086995,8.34042559976025,0,19.0583001398032,34.9102618588606,0
"Pilin..bacterial.filament...PF00114.",0,0,1.7521679651833,5.20117102787383,1.04444939842298,0,2.5953189445417,4.38054982369024,0,0,0,0,0.977348725118113,1.93945899215892,0
"Cytochrome.C.and.Quinol.oxidase.polypeptide.I..PF00115.",0,122.540720633827,77.0953904680652,135.23044672472,133.689522998141,113.553293566787,128.035734597391,0,32.9732710201067,78.6912323411518,91.7446815973628,73.6245288799256,129.49870607815,157.096178364873,33.6952266458934
"Cytochrome.C.oxidase.subunit.II..periplasmic.domain..PF00116.",0,36.2720533076128,29.7868554081161,62.414052334486,41.4298261374447,25.7796666475948,34.6042525938893,39.4249484132122,24.1803987480783,29.9026682896377,20.8510639994006,40.3181943866259,58.1522491445278,53.3351222843704,19.2544152262248
"Glutamine.amidotransferase.class.I..PF00117.",0,122.540720633827,68.3345506421487,70.2158088762968,121.156130217065,133.808745932754,141.012329320099,0,52.7572336321708,84.986530928444,108.425532796883,71.8715639065941,127.544008627914,133.337805710926,101.08567993768
"TCP.1.cpn60.chaperonin.family..PF00118.",0,43.1343336631072,26.2825194777495,44.2099537369276,36.5557289448041,47.8765237741046,73.5340367620148,0,10.9910903400356,26.7550189959916,43.7872343987413,0,30.2978104786615,65.4567409853637,0
"ATP.synthase.A.chain..PF00119.",0,17.6458637712711,8.7608398259165,20.8046841114953,23.6741863642541,22.0968571265098,18.1672326117919,0,35.1714890881138,18.8858957618764,6.25531919982019,12.2707548133209,24.9223924905119,28.6070201343441,19.2544152262248
"Glutamine.synthetase..catalytic.domain..PF00120.",0,58.819545904237,57.8215428510489,32.5073189242115,61.6225145069556,62.6077618584445,81.3199935956399,0,0,39.3456161705759,2.08510639994006,45.5770893066206,66.9483876705908,73.2145769539993,24.068019032781
"Triosephosphate.isomerase..PF00121.",3.36095574976893,12.744234945918,22.7781835473829,15.6035130836215,9.40004458580678,15.3450396711874,6.92085051877787,0,17.5857445440569,17.3120711150534,2.08510639994006,3.50592994666312,11.2395103388583,8.72756546471515,9.62720761311241
"E1.E2.ATPase..PF00122.",0,182.340592303135,145.429941110214,143.03220326653,137.867320591833,106.801476111464,136.686797745863,105.133195768566,57.153669768185,124.33214709902,154.297873595565,64.8597040132678,101.155593049725,97.9426791040256,24.068019032781
"Photosynthetic.reaction.centre.protein..PF00124.",3.36095574976893,13.7245607109886,0,16.90380584059,2.7851983957946,0.613801586847495,0,30.6638487658317,13.1893084080427,1.57382464682304,4.17021279988013,0,0.977348725118113,1.93945899215892,0
"Core.histone.H2A.H2B.H3.H4..PF00125.",3.36095574976893,1.96065153014123,0,0,1.04444939842298,0,1.73021262969447,13.1416494710707,6.59465420402134,0,4.17021279988013,0,0.977348725118113,0,0
"Bacterial.regulatory.helix.turn.helix.protein..lysR.family..PF00126.",0,261.746979273855,154.19078093613,223.650354198575,353.720196265914,220.354769678251,252.611043935392,0,239.605769412776,149.513341448188,131.361703196224,299.757010439697,387.518769509332,253.584263224779,0
"Copper.binding.proteins..plastocyanin.azurin.family..PF00127.",0,0,0,0,3.13334819526893,2.45520634738998,0,0,0,0,0,0,1.46602308767717,4.36378273235758,0
"Alpha.amylase..catalytic.domain..PF00128.",0,124.501372163968,91.1127341895316,71.5161016332652,213.763976877236,327.156245789715,296.731465992601,0,4.39643613601423,147.939516801365,0,98.1660385065675,198.890465561536,307.404250257189,125.153698970461
"Phorbol.esters.diacylglycerol.binding.domain..C1.domain...PF00130.",0,5.8819545904237,3.5043359303666,5.20117102787383,1.3925991978973,1.22760317369499,0.865106314847233,8.76109964738048,6.59465420402134,1.57382464682304,18.7659575994606,0,2.93204617535434,0.484864748039731,0
"Bacterial.transferase.hexapeptide..six.repeats...PF00132.",0,73.5244323802963,87.608398259165,89.7202002308237,113.844984428104,110.484285632549,103.812757781668,0,68.1447601082206,92.8556541625591,98.000000797183,66.6126689865994,99.6895699620476,96.4880848599064,0
"tRNA.synthetases.class.I..I..L..M.and.V...PF00133.",0,135.284955579745,108.634413841365,123.527811912004,197.400936301942,195.802706204351,173.886369284294,0,28.5768348840925,136.922744273604,123.021277596464,131.472372999867,171.03602689567,203.158329428647,62.5768494852307
"Cyclin..N.terminal.domain..PF00134.",0,6.86228035549432,1.7521679651833,6.50146378484229,4.1777975936919,0,3.46042525938893,13.1416494710707,4.39643613601423,1.57382464682304,6.25531919982019,0,2.44337181279528,0.969729496079461,0
"Carboxylesterase.family..PF00135.",0,9.80325765070617,12.2651757562831,10.4023420557477,17.7556397731906,7.97942062901743,2.5953189445417,0,8.79287227202846,4.72147394046911,2.08510639994006,7.01185989332625,22.4790206777166,9.69729496079461,0
"DNA.polymerase.family.B..PF00136.",0,33.331076012401,15.7695116866497,29.9067334102745,16.3630405752933,9.20702380271242,22.4927641860281,0,32.9732710201067,11.0167725277613,14.5957447995804,7.01185989332625,21.9903463151576,6.3032417245165,4.81360380655621
"ATP.synthase.subunit.C..PF00137.",0,0,0,2.60058551393692,5.91854659106353,3.68280952108497,0.865106314847233,0,0,6.29529858729215,0,8.76482486665781,6.35276671326774,5.33351222843704,0
"Legume.lectin.domain..PF00139.",0,0,3.5043359303666,0,0.69629959894865,0,0,0,0,0,0,0,0.488674362559057,0,0
"Sigma.70.factor..region.1.2..PF00140.",0,32.3507502473304,10.5130077910998,5.20117102787383,43.5187249342907,36.8280952108497,37.199571538431,0,15.3875264760498,23.6073697023455,47.9574471986215,22.7885446533103,29.8091361161025,42.1832330794566,0
"Peroxidase..PF00141.",0,20.586841066483,26.2825194777495,22.1049768684638,32.3779313511122,33.7590872766122,29.4136147048059,0,8.79287227202846,26.7550189959916,25.0212767992808,19.2826147066472,26.3884155781891,41.2135035833771,28.8816228393372
"X4Fe.4S.iron.sulfur.cluster.binding.proteins..NifH.frxC.family..PF00142.",0,2.94097729521185,0,2.60058551393692,0.69629959894865,0,0.865106314847233,0,0,1.57382464682304,4.17021279988013,0,0.977348725118113,0.969729496079461,0
"Beta.lactamase..PF00144.",0,37.2523790726835,15.7695116866497,26.0058551393692,51.5261703222001,83.4770158112593,65.7480799283897,0,0,44.067090111045,10.4255319997003,8.76482486665781,48.8674362559057,49.4562043000525,0
"C.5.cytosine.specific.DNA.methylase..PF00145.",0,9.80325765070617,12.2651757562831,9.10204929877921,19.8445385700365,10.4346269764074,13.8417010375557,0,39.5679252241281,1.57382464682304,2.08510639994006,0,15.1489052393308,16.0005366853111,0
"NADH.dehydrogenase..PF00146.",0,45.0949851932484,12.2651757562831,28.6064406533061,23.3260365647798,30.0762777555272,29.4136147048059,0,57.153669768185,12.5905971745843,4.17021279988013,10.5177898399894,17.103602689567,23.7583726539468,0
"Fibrinogen.beta.and.gamma.chains..C.terminal.globular.domain..PF00147.",3.36095574976893,0,0,0,0,0,0,0,0,0,2.08510639994006,0,0,0,0
"Nitrogenase.component.1.type.Oxidoreductase..PF00148.",0,8.82293188563556,1.7521679651833,2.60058551393692,0.69629959894865,3.68280952108497,1.73021262969447,4.38054982369024,6.59465420402134,1.57382464682304,6.25531919982019,0,0.977348725118113,1.45459424411919,0
"Calcineurin.like.phosphoesterase..PF00149.",0,84.3080157960731,47.3085350599491,63.7143450914545,111.407935831784,105.573872937769,100.352332522279,0,54.9554517001779,86.560355575267,41.7021279988013,47.3300542799522,113.86112647626,111.034027301098,14.4408114196686
"Cellulase..glycosyl.hydrolase.family.5...PF00150.",0,9.80325765070617,14.0173437214664,20.8046841114953,19.8445385700365,17.1864444317299,8.65106314847233,0,17.5857445440569,31.4764929364607,2.08510639994006,5.25889491999469,30.7864848412206,11.1518892049138,4.81360380655621
"tRNA.synthetases.class.II..D..K.and.N...PF00152.",0,70.5834550850845,64.8302147117821,42.9096609799591,87.7337494675299,80.4080078770218,70.0736115026259,26.2832989421414,32.9732710201067,83.4127062816209,60.4680855982618,40.3181943866259,74.2785031089766,66.9113352294828,28.8816228393372
"Mitochondrial.carrier.protein..PF00153.",0,23.5278183616948,7.0086718607332,11.7026348127161,8.00744538790948,4.29661110793246,8.65106314847233,0,17.5857445440569,3.14764929364607,14.5957447995804,15.7766847599841,12.7055334265355,2.42432374019865,14.4408114196686
"recA.bacterial.DNA.recombination.protein..PF00154.",0,11.7639091808474,14.0173437214664,9.10204929877921,20.1926883695109,18.4140476054248,26.8182957602642,0,0,25.1811943491686,16.6808511995205,5.25889491999469,22.4790206777166,24.2432374019865,33.6952266458934
"Aminotransferase.class.I.and.II..PF00155.",0,210.770039490183,197.994980065713,215.848597656764,251.364155220463,224.651380786183,243.95998078692,35.0443985895219,134.091302148434,198.301905499703,141.787235195924,234.897306426429,246.780553092324,225.462107838475,52.9496418721183
"Phosphoribosyl.transferase.domain..PF00156.",0,50.9769397836721,36.7955272688493,32.5073189242115,85.9930004701583,86.5460237454968,55.3668041502229,0,0,62.9529858729214,52.1276599985016,38.5652294132944,53.7541798814962,82.4270071667542,52.9496418721183
"Sigma.54.interaction.domain..PF00158.",0,67.6424777898726,54.3172069206823,107.924298828382,113.844984428104,111.711888806244,72.6689304471676,0,63.7483239722063,53.5100379919832,25.0212767992808,77.1304588265888,111.417754663465,88.7302488912707,33.6952266458934
"Cyclophilin.type.peptidyl.prolyl.cis.trans.isomerase.CLD..PF00160.",0,23.5278183616948,29.7868554081161,22.1049768684638,26.807534559523,25.7796666475948,19.0323389266391,0,17.5857445440569,18.8858957618764,14.5957447995804,19.2826147066472,21.0129975900394,19.3945899215892,0
"Phosphoglycerate.kinase..PF00162.",0,16.6655380062005,12.2651757562831,5.20117102787383,13.925991978973,21.4830555396623,19.8974452414864,0,21.9821806800711,12.5905971745843,35.4468087989811,7.01185989332625,16.1262539644489,17.93999567747,0
"Ribosomal.protein.S4.S9.N.terminal.domain..PF00163.",0,1.96065153014123,12.2651757562831,0,8.35559518738381,12.2760317369499,21.6276578711808,0,0,0,0,0,9.28481288862208,9.21243021275489,4.81360380655621
"Ribosomal.protein.S12.S23..PF00164.",0,6.86228035549432,1.7521679651833,5.20117102787383,3.13334819526893,6.13801586847495,11.246382093014,0,0,1.57382464682304,6.25531919982019,0,6.35276671326774,5.33351222843704,0
