"rows.list[[i]]","PHYLLO11","PHYLLO13","PHYLLO15","PHYLLO21","PHYLLO23","PHYLLO26","PHYLLO27","PHYLLO12","PHYLLO14","PHYLLO16","PHYLLO22","PHYLLO24","PHYLLO25","PHYLLO28","PHYLLO29"
"Mannitol.1.phosphate.5.dehydrogenase..1.1.1.17.",0,0,5.24183372039494,5.9655997395239,2.69374814239094,0,4.52099149831241,0,0,0,2.06793786372196,3.54744751181543,6.19120825646102,0,0
"X.decarboxylating...1.1.1.170.",0,0,0,0,0.673437035597735,0,0.753498583052068,0,0,0,0,0,0.47624678895854,0.50047167601341,0
"D.xylose.1.dehydrogenase..1.1.1.175.",0,0,0,1.49139993488097,1.0101555533966,0.592359959710918,0,0,0,0,0,0,0.47624678895854,2.00188670405364,0
"X3.hydroxy.2.methylbutyryl.CoA.dehydrogenase..1.1.1.178.",0,0,0,0,0,1.18471991942184,0,0,0,0,0,0,0,6.00566011216092,0
"D.xylose.1.dehydrogenase..NADP......1.1.1.179.",0,0,0,2.98279986976195,0,0,0,0,0,0,0,0,0,0,0
"Inositol.2.dehydrogenase..1.1.1.18.",0,4.14730612579385,1.74727790679831,19.3881991534527,4.71405924918415,5.33123963739827,6.78148724746861,0,14.6290543373358,24.9190853255624,0,14.1897900472617,8.09619541229518,9.5089618442548,0
"Carbonyl.reductase..NADPH...1.1.1.184.",0,1.03682653144846,0,0,0,0,0,0,0,0,0,0,0,0,0
"GDP.4.dehydro.D.rhamnose.reductase..1.1.1.187.",0,0,0,0,0,0,0,0,0,0,0,1.77372375590771,0,0,0
"X5.amino.6..5.phosphoribosylamino.uracil.reductase..1.1.1.193.",0,1.03682653144846,5.24183372039494,0,1.0101555533966,0,3.76749291526034,0,0,0,0,0,0,2.00188670405364,0
"Cinnamyl.alcohol.dehydrogenase..1.1.1.195.",0,1.03682653144846,0,2.98279986976195,1.0101555533966,0,0,0,0,0,0,0,0,0,0
"Alcohol.dehydrogenase..NADP......1.1.1.2.",0,4.14730612579385,13.9782232543865,0,6.73437035597735,3.55415975826551,2.2604957491562,0,19.5054057831144,16.612723550375,0,10.6423425354463,8.09619541229518,3.50330173209387,12.5930265110975
"Glucuronolactone.reductase..1.1.1.20.",0,2.07365306289692,0,2.98279986976195,0.336718517798868,0,0,4.41627561514942,0,0,0,0,2.85748073375124,1.00094335202682,0
"X1.3.propanediol.dehydrogenase..1.1.1.202.",0,1.03682653144846,0,0,1.34687407119547,0,0,0,0,0,0,3.54744751181543,1.90498715583416,1.00094335202682,0
"IMP.dehydrogenase..1.1.1.205.",0,27.9943163491085,26.2091686019747,34.3021985022624,26.6007629061105,46.2040768574516,19.5909631593538,0,7.3145271686679,38.2092641658624,24.8152543646636,15.9635138031694,25.7173266037612,30.0283005608046,46.1744305406908
"X....neomenthol.dehydrogenase..1.1.1.208.",0,0,0,0,0.336718517798868,0,0,0,0,1.6612723550375,0,0,0.47624678895854,0,0
"Aldehyde.reductase..1.1.1.21.",0,2.07365306289692,3.49455581359662,0,0.336718517798868,0,1.50699716610414,0,0,4.98381706511249,4.13587572744393,0,2.85748073375124,1.50141502804023,0
"Gluconate.2.dehydrogenase..1.1.1.215.",0,4.14730612579385,5.24183372039494,11.9311994790478,2.69374814239094,0,0,0,17.0672300602251,3.32254471007499,2.06793786372196,3.54744751181543,3.33372752270978,0,0
"Morphine.6.dehydrogenase..1.1.1.218.",0,1.03682653144846,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dihydrokaempferol.4.reductase..1.1.1.219.",0,1.03682653144846,0,0,1.34687407119547,4.73887967768735,0.753498583052068,0,0,0,0,0,0.47624678895854,0,0
"UDP.glucose.6.dehydrogenase..1.1.1.22.",0,14.5155714402785,10.4836674407899,22.3709990232146,14.8156147831502,20.7325985898821,26.3724504068224,0,12.1908786144465,11.6289064852625,14.4755650460537,15.9635138031694,20.9548587141758,23.0216970966169,0
"Histidinol.dehydrogenase..1.1.1.23.",0,18.6628775660723,0,14.9139993488097,18.8562369967366,15.4013589524839,8.28848441357275,4.41627561514942,0,0,12.4076271823318,0,24.7648330258441,22.0207537445901,0
"Tropinone.reductase.II..1.1.1.236.",0,1.03682653144846,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quinate.dehydrogenase..1.1.1.24.",0,0,0,0,0.336718517798868,0,0,0,0,0,0,0,0,0,0
"Carveol.dehydrogenase..1.1.1.243.",0,0,0,0,0,0.592359959710918,0,0,0,0,0,0,0,0,0
"Methanol.dehydrogenase..1.1.1.244.",0,1.03682653144846,0,0,2.35702962459207,4.14651971797643,0,0,0,0,0,1.77372375590771,1.90498715583416,3.50330173209387,0
"Shikimate.dehydrogenase..1.1.1.25.",0,5.18413265724231,8.73638953399156,10.4397995441668,7.40780739157509,1.77707987913276,7.53498583052068,0,0,8.30636177518748,18.6114407734977,5.32117126772314,5.71496146750248,5.50518843614751,0
"D.arabinitol.2.dehydrogenase..1.1.1.250.",0,0,0,0,0.336718517798868,0,0,0,0,0,0,0,0.952493577917081,0,0
"Galactitol.1.phosphate.5.dehydrogenase..1.1.1.251.",0,0,0,0,0.336718517798868,0.592359959710918,0.753498583052068,0,0,0,0,1.77372375590771,0.47624678895854,0,0
"Mannitol.dehydrogenase..1.1.1.255.",0,0,0,0,0,1.18471991942184,0,0,0,0,0,0,1.90498715583416,1.50141502804023,0
"Glyoxylate.reductase..1.1.1.26.",0,0,0,0,3.03046666018981,3.55415975826551,0.753498583052068,0,2.4381757228893,0,0,5.32117126772314,3.80997431166832,3.50330173209387,0
"sn.glycerol.1.phosphate.dehydrogenase..1.1.1.261.",0,0,0,0,0,1.77707987913276,0.753498583052068,0,0,0,0,0,1.42874036687562,3.50330173209387,0
"X4.hydroxythreonine.4.phosphate.dehydrogenase..1.1.1.262.",0,22.8101836918662,12.2309453475882,16.4053992836907,16.4992073721445,13.6242790733511,6.78148724746861,0,7.3145271686679,16.612723550375,4.13587572744393,19.5109613149849,15.7161440356318,14.0132069283755,0
"L.idonate.5.dehydrogenase..NAD.P.......1.1.1.264.",0,0,0,2.98279986976195,1.34687407119547,1.77707987913276,1.50699716610414,0,0,0,0,0,0.47624678895854,0.50047167601341,0
"X1.deoxy.D.xylulose.5.phosphate.reductoisomerase..1.1.1.267.",0,8.2946122515877,8.73638953399156,11.9311994790478,14.4788962653513,14.216639033062,14.3164730779893,0,0,14.9514511953375,16.5435029097757,8.86861877953857,15.2398972466733,12.0113202243218,8.39535100739832
"X2..S..hydroxypropyl.CoM.dehydrogenase..1.1.1.269.",0,1.03682653144846,0,0,0,0,0,0,0,0,0,1.77372375590771,0.952493577917081,0.50047167601341,0
"L.lactate.dehydrogenase..1.1.1.27.",0,1.03682653144846,15.7255011611848,0,1.68359258899434,2.96179979855459,1.50699716610414,0,0,4.98381706511249,6.20381359116589,3.54744751181543,2.3812339447927,5.50518843614751,0
"GDP.L.fucose.synthase..1.1.1.271.",0,0,0,0,3.36718517798868,2.36943983884367,4.52099149831241,0,0,1.6612723550375,0,0,6.19120825646102,12.5117919003353,8.39535100739832
"D.2.hydroxyacid.dehydrogenase..NADP......1.1.1.272.",0,1.03682653144846,0,1.49139993488097,0,0,0,0,0,1.6612723550375,0,0,1.42874036687562,0.50047167601341,0
"X2.5.didehydrogluconate.reductase..2.dehydro.D.gluconate.forming...1.1.1.274.",0,7.25778572013923,17.4727790679831,17.8967992185717,8.41796294497169,9.4777593553747,12.0559773288331,8.83255123029885,14.6290543373358,4.98381706511249,0,0,10.0011825681293,10.0094335202682,4.19767550369916
"X....trans.carveol.dehydrogenase..1.1.1.275.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serine.3.dehydrogenase..1.1.1.276.",0,1.03682653144846,0,1.49139993488097,0.336718517798868,2.96179979855459,0,0,0,3.32254471007499,2.06793786372196,1.77372375590771,0.47624678895854,0,4.19767550369916
"D.lactate.dehydrogenase..1.1.1.28.",0,14.5155714402785,19.2200569747814,16.4053992836907,16.1624888543456,7.70067947624194,6.78148724746861,13.2488268454483,41.4489872891181,8.30636177518748,12.4076271823318,28.3795800945234,11.429922935005,11.010376872295,0
"Quinate.shikimate.dehydrogenase..1.1.1.282.",0,0,0,0,0,0,0,0,0,0,0,0,0.47624678895854,0,0
"Methylglyoxal.reductase..NADPH...1.1.1.283.",0,0,0,0,0,0.592359959710918,0,0,0,0,0,0,0,0,0
"S..hydroxymethyl.glutathione.dehydrogenase..1.1.1.284.",0,31.1047959434539,15.7255011611848,8.94839960928585,20.5398295857309,14.808998992773,17.3304674101976,0,0,11.6289064852625,12.4076271823318,17.7372375590771,19.5261183473001,19.518395364523,4.19767550369916
"Glycerate.dehydrogenase..1.1.1.29.",0,2.07365306289692,0,2.98279986976195,1.0101555533966,1.77707987913276,0,0,0,0,0,0,1.90498715583416,0,4.19767550369916
"X4.phosphoerythronate.dehydrogenase..1.1.1.290.",5.3889545438837,13.47874490883,22.7146127883781,14.9139993488097,9.42811849836829,1.77707987913276,6.02798866441654,13.2488268454483,14.6290543373358,9.96763413022498,18.6114407734977,14.1897900472617,6.66745504541956,4.00377340810728,4.19767550369916
"X1.5.anhydro.D.fructose.reductase..1.5.anhydro.D.mannitol.forming...1.1.1.292.",0,1.03682653144846,0,0,0,1.18471991942184,0,0,0,0,0,0,0,0,0
"X3.hydroxypropionate.dehydrogenase..NADP......1.1.1.298.",0,0,0,0,0.336718517798868,0,0.753498583052068,0,0,0,0,0,0.952493577917081,0,0
"Homoserine.dehydrogenase..1.1.1.3.",0,19.6997040975208,22.7146127883781,25.3537988929766,32.6616962264902,33.7645177035224,18.0839659932496,0,0,24.9190853255624,2.06793786372196,23.0584088268003,22.3835990810514,21.5202820685766,0
"X3.hydroxybutyrate.dehydrogenase..1.1.1.30.",0,0,0,0,10.4382740517649,6.5159595568201,0,0,0,0,0,0,5.71496146750248,9.00849016824139,0
"D.arabitol.phosphate.dehydrogenase..1.1.1.301.",0,0,0,0,1.34687407119547,0,0,0,0,0,0,0,0,0,0
"Diacetyl.reductase...R..acetoin.forming...1.1.1.303.",0,0,0,7.45699967440487,1.0101555533966,0.592359959710918,0,4.41627561514942,14.6290543373358,0,0,7.09489502363086,3.33372752270978,1.50141502804023,4.19767550369916
"Diacetyl.reductase...S..acetoin.forming...1.1.1.304.",0,0,0,0,0,0,0.753498583052068,0,0,1.6612723550375,2.06793786372196,0,3.33372752270978,0.50047167601341,0
"S..hydroxymethyl.mycothiol.dehydrogenase..1.1.1.306.",0,1.03682653144846,0,1.49139993488097,0,2.96179979855459,1.50699716610414,0,0,0,2.06793786372196,0,2.3812339447927,2.00188670405364,0
"X3.hydroxyisobutyrate.dehydrogenase..1.1.1.31.",0,8.2946122515877,0,5.9655997395239,11.4484296051615,4.73887967768735,5.27449008136448,0,0,1.6612723550375,4.13587572744393,1.77372375590771,8.57244220125372,13.0122635763487,0
"X2.hydroxy.4.carboxymuconate.semialdehyde.hemiacetal.dehydrogenase..1.1.1.312.",0,0,0,1.49139993488097,0,0,0,0,0,0,0,0,0,0,0
"Very.long.chain.3.oxoacyl.CoA.reductase..1.1.1.330.",0,1.03682653144846,1.74727790679831,0,0.336718517798868,0,0,0,0,0,0,0,0,0,0
"L.2.hydroxycarboxylate.dehydrogenase..NAD......1.1.1.337.",0,0,0,0,0,1.18471991942184,0,0,0,0,0,0,0,0,0
"X.2R..3.sulfolactate.dehydrogenase..NADP......1.1.1.338.",0,0,0,0,0,0.592359959710918,0,0,0,0,0,0,0,0,0
"Hydroxymethylglutaryl.CoA.reductase..NADPH...1.1.1.34.",0,2.07365306289692,1.74727790679831,4.47419980464292,3.36718517798868,3.55415975826551,0,0,2.4381757228893,1.6612723550375,2.06793786372196,0,2.3812339447927,3.50330173209387,0
"X3.hydroxyacyl.CoA.dehydrogenase..1.1.1.35.",0,1.03682653144846,6.98911162719325,0,42.0898147248584,56.8665561322482,30.1399433220827,0,0,6.64508942014998,0,0,27.6223137595953,55.0518843614751,0
"Phosphogluconate.dehydrogenase..NAD.P.....dependent..decarboxylating...1.1.1.351.",0,0,0,0,0.336718517798868,0,0,0,0,1.6612723550375,0,0,0,1.00094335202682,0
"Acetoacetyl.CoA.reductase..1.1.1.36.",0,1.03682653144846,0,0,7.07108887377622,4.73887967768735,0,0,0,0,0,0,0.952493577917081,5.50518843614751,0
"Malate.dehydrogenase..1.1.1.37.",0,2.07365306289692,0,2.98279986976195,13.1320221941558,13.0319191136402,12.0559773288331,0,0,4.98381706511249,2.06793786372196,0,8.57244220125372,16.0150936324291,0
"Malate.dehydrogenase..oxaloacetate.decarboxylating...1.1.1.38.",0,38.3625816635931,29.7037244155713,32.8107985673814,10.7749925695638,10.6624792747965,18.0839659932496,0,41.4489872891181,3.32254471007499,20.6793786372196,15.9635138031694,12.382416512922,16.5155653084425,0
"Malate.dehydrogenase..decarboxylating...1.1.1.39.",0,0,0,0,0,1.18471991942184,0,0,0,0,0,0,0,0.50047167601341,0
"X.R.R..butanediol.dehydrogenase..1.1.1.4.",0,0,0,0,1.0101555533966,0.592359959710918,0,0,9.75270289155719,0,0,0,0.47624678895854,0,0
"Malate.dehydrogenase..oxaloacetate.decarboxylating...NADP......1.1.1.40.",0,30.0679694120054,5.24183372039494,20.8795990883336,33.3351332620879,45.6117168977407,27.8794475729265,0,9.75270289155719,18.2739959054125,6.20381359116589,30.1533038504311,30.9560412823051,47.544809221274,0
"Isocitrate.dehydrogenase..NAD......1.1.1.41.",0,0,0,0,0,2.36943983884367,0,0,0,0,0,0,0,6.00566011216092,0
"Isocitrate.dehydrogenase..NADP......1.1.1.42.",0,37.3257551321446,26.2091686019747,49.2161978510722,35.3554443688811,37.3186774617879,35.4144334034472,0,7.3145271686679,39.8705365208999,24.8152543646636,14.1897900472617,40.4809770614759,31.0292439128314,20.9883775184958
"Phosphogluconate.dehydrogenase..NADP....dependent..decarboxylating...1.1.1.44.",0,10.3682653144846,27.956446508773,4.47419980464292,9.09139998056943,15.4013589524839,25.6189518237703,0,0,11.6289064852625,26.8831922283855,8.86861877953857,10.0011825681293,16.5155653084425,0
"L.arabinose.1.dehydrogenase..1.1.1.46.",0,1.03682653144846,0,0,0.336718517798868,2.96179979855459,0.753498583052068,0,0,3.32254471007499,2.06793786372196,0,0,3.00283005608046,8.39535100739832
"Glucose.1.dehydrogenase..NAD.P.......1.1.1.47.",5.3889545438837,4.14730612579385,6.98911162719325,1.49139993488097,6.73437035597735,7.10831951653102,6.78148724746861,0,2.4381757228893,1.6612723550375,6.20381359116589,3.54744751181543,5.23871467854394,8.00754681621456,8.39535100739832
"D.galactose.1.dehydrogenase..1.1.1.48.",0,0,0,0,0,0,0,0,0,1.6612723550375,0,1.77372375590771,0.952493577917081,1.50141502804023,0
"Glucose.6.phosphate.dehydrogenase..NADP......1.1.1.49.",0,24.8838367547631,6.98911162719325,22.3709990232146,19.1929555145355,36.7263175020769,28.6329461559786,0,7.3145271686679,8.30636177518748,0,19.5109613149849,22.8598458700099,32.0301872648583,4.19767550369916
"Transferred.entry..1.1.1.303.and.1.1.1.304..1.1.1.5.",0,0,0,0,1.0101555533966,0,0.753498583052068,8.83255123029885,0,3.32254471007499,4.13587572744393,1.77372375590771,0,0.50047167601341,0
"X3.alpha.hydroxysteroid.3.dehydrogenase..Si.specific...1.1.1.50.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.or.17..beta.hydroxysteroid.dehydrogenase..1.1.1.51.",0,0,1.74727790679831,0,0,0,3.01399433220827,0,0,0,2.06793786372196,1.77372375590771,0,1.50141502804023,0
"X3.alpha..or.20.beta..hydroxysteroid.dehydrogenase..1.1.1.53.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ribitol.2.dehydrogenase..1.1.1.56.",0,1.03682653144846,0,0,0,0.592359959710918,0,4.41627561514942,0,0,0,0,0.952493577917081,0,0
"Fructuronate.reductase..1.1.1.57.",0,5.18413265724231,0,4.47419980464292,2.69374814239094,4.14651971797643,4.52099149831241,30.913929306046,0,3.32254471007499,10.3396893186098,10.6423425354463,3.33372752270978,1.50141502804023,8.39535100739832
"Tagaturonate.reductase..1.1.1.58.",0,0,0,0,0.673437035597735,0,3.01399433220827,0,2.4381757228893,6.64508942014998,0,5.32117126772314,6.66745504541956,1.50141502804023,0
"Glycerol.dehydrogenase..1.1.1.6.",5.3889545438837,0,1.74727790679831,5.9655997395239,1.68359258899434,1.18471991942184,6.78148724746861,8.83255123029885,7.3145271686679,3.32254471007499,6.20381359116589,7.09489502363086,1.90498715583416,2.50235838006705,0
"X2.hydroxy.3.oxopropionate.reductase..1.1.1.60.",0,0,0,1.49139993488097,1.0101555533966,0.592359959710918,3.01399433220827,0,0,0,0,0,3.80997431166832,4.00377340810728,0
"X4.hydroxybutyrate.dehydrogenase..1.1.1.61.",0,0,0,0,0.336718517798868,0,0,0,0,0,0,3.54744751181543,0.47624678895854,1.00094335202682,0
"X17.beta.estradiol.17.dehydrogenase..1.1.1.62.",0,1.03682653144846,3.49455581359662,1.49139993488097,3.03046666018981,3.55415975826551,1.50699716610414,0,0,1.6612723550375,0,0,1.90498715583416,1.00094335202682,8.39535100739832
"Pyridoxine.4.dehydrogenase..1.1.1.65.",0,6.22095918869077,3.49455581359662,2.98279986976195,4.71405924918415,3.55415975826551,2.2604957491562,0,0,1.6612723550375,0,0,2.3812339447927,4.50424508412069,0
"Mannitol.2.dehydrogenase..1.1.1.67.",0,0,0,4.47419980464292,0.673437035597735,2.36943983884367,0,4.41627561514942,2.4381757228893,0,0,3.54744751181543,1.90498715583416,1.00094335202682,4.19767550369916
"Gluconate.5.dehydrogenase..1.1.1.69.",0,1.03682653144846,0,0,4.37734073138528,7.70067947624194,3.76749291526034,0,7.3145271686679,0,8.27175145488785,10.6423425354463,3.33372752270978,10.5099051962816,12.5930265110975
"X.S.S..butanediol.dehydrogenase..1.1.1.76.",0,0,0,0,0,0,1.50699716610414,0,0,0,0,0,0,0,0
"Lactaldehyde.reductase..1.1.1.77.",0,0,0,2.98279986976195,1.0101555533966,0,0,0,2.4381757228893,3.32254471007499,4.13587572744393,5.32117126772314,0.952493577917081,0,0
"Glyoxylate.reductase..NADP......1.1.1.79.",0,6.22095918869077,1.74727790679831,8.94839960928585,1.0101555533966,1.18471991942184,6.02798866441654,0,0,16.612723550375,2.06793786372196,7.09489502363086,1.42874036687562,0.50047167601341,0
"Glycerol.3.phosphate.dehydrogenase..NAD......1.1.1.8.",0,0,1.74727790679831,0,0,0,0,0,0,0,2.06793786372196,0,0,0,0
"Hydroxypyruvate.reductase..1.1.1.81.",0,7.25778572013923,5.24183372039494,10.4397995441668,1.68359258899434,6.5159595568201,6.78148724746861,4.41627561514942,4.8763514457786,19.93526826045,2.06793786372196,7.09489502363086,0.952493577917081,0.50047167601341,4.19767550369916
"D.malate.dehydrogenase..decarboxylating...1.1.1.83.",0,0,0,2.98279986976195,1.0101555533966,0,1.50699716610414,0,0,0,8.27175145488785,0,1.90498715583416,0,0
"X3.isopropylmalate.dehydrogenase..1.1.1.85.",0,14.5155714402785,6.98911162719325,17.8967992185717,16.4992073721445,13.6242790733511,12.0559773288331,0,0,3.32254471007499,0,28.3795800945234,14.7636504577147,26.5249988287107,0
"Ketol.acid.reductoisomerase..1.1.1.86.",0,4.14730612579385,19.2200569747814,8.94839960928585,26.9374814239094,33.1721577438114,15.0699716610414,0,21.9435815060037,19.93526826045,14.4755650460537,3.54744751181543,20.0023651362587,11.5108485483084,12.5930265110975
"Hydroxymethylglutaryl.CoA.reductase..1.1.1.88.",0,0,0,0,7.40780739157509,4.73887967768735,2.2604957491562,0,0,0,0,0,1.42874036687562,7.00660346418774,0
"D.xylulose.reductase..1.1.1.9.",0,1.03682653144846,0,0,1.0101555533966,0,0,0,7.3145271686679,0,0,1.77372375590771,0.47624678895854,0.50047167601341,0
"Aryl.alcohol.dehydrogenase..1.1.1.90.",0,0,1.74727790679831,1.49139993488097,1.68359258899434,4.73887967768735,3.76749291526034,0,4.8763514457786,1.6612723550375,0,0,3.33372752270978,3.50330173209387,4.19767550369916
"Aryl.alcohol.dehydrogenase..NADP......1.1.1.91.",0,6.22095918869077,0,0,3.03046666018981,4.73887967768735,2.2604957491562,0,2.4381757228893,0,0,0,2.3812339447927,5.0047167601341,0
"Tartrate.dehydrogenase..1.1.1.93.",0,3.11047959434539,0,1.49139993488097,1.34687407119547,3.55415975826551,1.50699716610414,0,0,0,4.13587572744393,0,2.3812339447927,3.50330173209387,4.19767550369916
"Glycerol.3.phosphate.dehydrogenase..NAD.P.......1.1.1.94.",0,2.07365306289692,0,4.47419980464292,15.152333300949,11.8471991942184,4.52099149831241,0,0,9.96763413022498,0,5.32117126772314,9.5249357791708,11.5108485483084,0
