"rows.list[[i]]","PHYLLO11","PHYLLO13","PHYLLO15","PHYLLO21","PHYLLO23","PHYLLO26","PHYLLO27","PHYLLO12","PHYLLO14","PHYLLO16","PHYLLO22","PHYLLO24","PHYLLO25","PHYLLO28","PHYLLO29"
"histidine.biosynthetic.process..GO.0000105.",0,126.467547077087,112.995712268385,128.12253512067,128.661241314131,124.699809082818,109.641148958131,21.1775229096098,73.4965604185159,93.2735382413181,154.728548072566,74.7555923893932,129.924946302793,144.169079110258,67.146917808498
"negative.regulation.of.transcription.from.RNA.polymerase.II.promoter..GO.0000122.",0,0,0,3.20306337801676,0,0,0,0,0,0,0,0,0,0,0
"establishment.of.mitotic.spindle.orientation..GO.0000132.",0,2.05638287930223,2.05446749578883,9.60919013405028,2.38261557989131,1.9586357447563,3.59479176911905,8.47100916384393,7.60309245708785,9.32735382413182,0,0,2.89795419262735,2.52928208965365,0
"phosphorelay.signal.transduction.system..GO.0000160.",0,8.22553151720894,0,0,13.9553198250777,12.4046930501232,16.1765629610357,0,5.06872830472523,5.59641229447909,10.8963766248286,14.9511184778786,10.6258320396336,13.152266866199,0
"tryptophan.biosynthetic.process..GO.0000162.",0,44.212231904998,32.8714799326212,48.0459506702514,50.0349271777174,35.9083219871988,49.4283868253869,0,27.8780056759888,41.04035682618,61.0197090990402,68.347970184588,36.2244274078419,50.585641793073,18.312795765954
"MAPK.cascade..GO.0000165.",0,0,0,1.60153168900838,0,0,0,0,0,0,0,0,0,0,0
"activation.of.MAPKK.activity.involved.in.osmosensory.signaling.pathway..GO.0000168.",0,0,0,1.60153168900838,0,0,0,0,0,0,0,0,0,0,0
"chromatin.silencing.at.rDNA..GO.0000183.",0,1.02819143965112,0,0,0,0,0,0,2.53436415236262,0,0,0,0,0.50585641793073,0
"nuclear.transcribed.mRNA.catabolic.process..nonsense.mediated.decay..GO.0000184.",0,10.2819143965112,2.05446749578883,4.80459506702514,0.680747308540373,1.9586357447563,1.79739588455952,8.47100916384393,5.06872830472523,1.86547076482636,0,4.27174813653675,2.89795419262735,0,6.104265255318
"microtubule.cytoskeleton.organization..GO.0000226.",0,4.11276575860447,2.05446749578883,0,1.36149461708075,0,0,0,2.53436415236262,0,4.35855064993144,0,3.38094655806525,0,0
"spliceosomal.tri.snRNP.complex.assembly..GO.0000244.",0,4.11276575860447,0,0,0.680747308540373,0,0,0,0,0,2.17927532496572,0,1.44897709631368,0,0
"allantoin.catabolic.process..GO.0000256.",0,7.19734007755782,0,4.80459506702514,2.38261557989131,5.22302865268346,8.08828148051785,0,0,1.86547076482636,0,2.13587406826838,4.82992365437892,5.56442059723803,12.208530510636
"mitochondrial.fission..GO.0000266.",0,0,2.05446749578883,0,0,0,0,0,0,0,4.35855064993144,0,0,0,6.104265255318
"peptidoglycan.metabolic.process..GO.0000270.",0,31.8739346291846,26.7080774452548,25.6245070241341,33.0162444642081,16.9748431212212,17.9739588455952,12.7065137457659,88.7027453326916,14.9237661186109,50.1233324742116,68.347970184588,38.1563968695935,25.7986773144672,0
"polysaccharide.biosynthetic.process..GO.0000271.",0,83.2835066117405,76.0152973441866,105.701091474553,85.7741608760871,92.7087585851314,81.7815127474583,0,88.7027453326916,95.1390090061445,41.4062311743487,59.8044739115145,92.7345341640753,81.4428832868476,48.834122042544
"polysaccharide.catabolic.process..GO.0000272.",0,8.22553151720894,0,0,1.02112096281056,3.26439290792716,0.898697942279761,0,0,0,0,0,0.482992365437892,3.54099492551511,0
"nuclear.division..GO.0000280.",1.94355969784341,0,0,0,0,0,0,0,0,0,0,0,0.482992365437892,0,0
"cellular.bud.site.selection..GO.0000282.",0,0,0,1.60153168900838,0,0,0.898697942279761,0,0,0,0,0,0,0,0
"deadenylation.dependent.decapping.of.nuclear.transcribed.mRNA..GO.0000290.",0,1.02819143965112,0,0,0,0,0,0,0,0,0,0,0.482992365437892,0,0
"response.to.reactive.oxygen.species..GO.0000302.",0,13.3664887154645,20.5446749578883,1.60153168900838,14.2956934793478,4.57015007109803,4.49348971139881,0,2.53436415236262,5.59641229447909,41.4062311743487,14.9511184778786,11.5918167705094,11.1288411944761,24.417061021272
"Group.I.intron.splicing..GO.0000372.",0,0,0,1.60153168900838,0.340373654270187,0,0,0,0,1.86547076482636,0,0,0,0,0
"tRNA.type.intron.splice.site.recognition.and.cleavage..GO.0000379.",0,0,0,0,0.340373654270187,0,0.898697942279761,0,0,0,0,0,0.482992365437892,0,0
"spliceosome.conformational.change.to.release.U4..or.U4atac..and.U1..or.U11...GO.0000388.",0,4.11276575860447,2.05446749578883,4.80459506702514,2.04224192562112,4.57015007109803,0,0,0,0,0,0,0.482992365437892,0,0
"mRNA.splicing..via.spliceosome..GO.0000398.",0.971779848921707,28.7893603102313,14.3812724705218,22.4214436461173,7.48822039394411,0,0.898697942279761,0,0,1.86547076482636,28.3305792245544,0,8.21087021244417,3.03513850758438,0
"positive.regulation.of.transcription.by.galactose..GO.0000411.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"histone.peptidyl.prolyl.isomerization..GO.0000412.",0,1.02819143965112,0,0,0,0,0,0,0,0,0,0,0,0,0
"positive.regulation.of.transcription.from.RNA.polymerase.II.promoter.by.galactose..GO.0000435.",0,0,0,0,0,0,0,0,2.53436415236262,0,0,0,0.482992365437892,0,0
"endonucleolytic.cleavage.in.ITS1.to.separate.SSU.rRNA.from.5.8S.rRNA.and.LSU.rRNA.from.tricistronic.rRNA.transcript..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000447.",0,7.19734007755782,0,3.20306337801676,2.04224192562112,0.652878581585432,0.898697942279761,0,2.53436415236262,3.73094152965273,0,0,1.44897709631368,0.50585641793073,18.312795765954
"maturation.of.SSU.rRNA.from.tricistronic.rRNA.transcript..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000462.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"maturation.of.LSU.rRNA.from.tricistronic.rRNA.transcript..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000463.",0,0,0,0,0.340373654270187,0,0.898697942279761,0,2.53436415236262,1.86547076482636,0,0,0.482992365437892,0.50585641793073,0
"maturation.of.5.8S.rRNA.from.tricistronic.rRNA.transcript..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000466.",0,0,0,0,0.340373654270187,0,0.898697942279761,0,2.53436415236262,1.86547076482636,0,0,0.482992365437892,0.50585641793073,0
"exonucleolytic.trimming.to.generate.mature.3..end.of.5.8S.rRNA.from.tricistronic.rRNA.transcript..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000467.",0,4.11276575860447,4.10893499157765,4.80459506702514,2.38261557989131,0,0,12.7065137457659,2.53436415236262,1.86547076482636,10.8963766248286,2.13587406826838,0.482992365437892,0,12.208530510636
"endonucleolytic.cleavage.to.generate.mature.5..end.of.SSU.rRNA.from..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000472.",0,7.19734007755782,0,1.60153168900838,2.04224192562112,0.652878581585432,0,0,2.53436415236262,3.73094152965273,0,0,1.44897709631368,0.50585641793073,18.312795765954
"endonucleolytic.cleavage.in.5..ETS.of.tricistronic.rRNA.transcript..SSU.rRNA..5.8S.rRNA..LSU.rRNA...GO.0000480.",0,7.19734007755782,0,1.60153168900838,2.04224192562112,0.652878581585432,0,0,2.53436415236262,3.73094152965273,0,0,1.44897709631368,0.50585641793073,18.312795765954
"box.H.ACA.snoRNA.3..end.processing..GO.0000495.",0,0,0,0,0.680747308540373,0,0,0,0,0,0,0,0.965984730875784,0,0
"transcription.coupled.nucleotide.excision.repair..DNA.damage.recognition..GO.0000716.",0,40.0994661463936,43.1438174115654,40.0382922252095,52.4175427576088,64.6349795769578,53.0231785945059,29.6485320734538,20.2749132189009,46.6367691206591,32.6891298744858,23.4946147509521,44.918289985724,74.8667498537481,30.52132627659
"telomere.maintenance..GO.0000723.",0,16.4510630344179,14.3812724705218,17.6168485790922,14.9764407878882,27.4209004265882,8.98697942279761,12.7065137457659,5.06872830472523,22.3856491779164,54.481883124143,14.9511184778786,12.5578015013852,10.1171283586146,42.729856787226
"double.strand.break.repair.via.homologous.recombination..GO.0000724.",0,12.3382972758134,6.16340248736648,3.20306337801676,5.1056048140528,3.26439290792716,0.898697942279761,0,5.06872830472523,9.32735382413182,8.71710129986288,0,3.38094655806525,2.02342567172292,12.208530510636
"double.strand.break.repair.via.break.induced.replication..GO.0000727.",0,3.08457431895335,2.05446749578883,0,0.340373654270187,0,0,0,0,1.86547076482636,0,0,0,0,6.104265255318
"DNA.synthesis.involved.in.DNA.repair..GO.0000731.",0,0,0,0,0,0,0,0,0,0,2.17927532496572,0,0,0,0
"gene.conversion.at.mating.type.locus..DNA.repair.synthesis..GO.0000734.",0,0,0,0,0,0,0,0,0,0,4.35855064993144,0,0,0,0
"DNA.catabolic.process..exonucleolytic..GO.0000738.",0,0,0,0,0.680747308540373,3.91727148951259,4.49348971139881,0,0,7.46188305930545,0,0,0.482992365437892,3.54099492551511,0
"conjugation..GO.0000746.",0,0,20.5446749578883,20.8199119571089,10.5515832823758,3.91727148951259,2.69609382683928,0,146.993120837032,1.86547076482636,4.35855064993144,8.54349627307351,8.21087021244417,19.2225438813678,0
"conjugation.with.cellular.fusion..GO.0000747.",0,1.02819143965112,0,0,0,0,0,0,0,0,2.17927532496572,0,0,0,0
"pheromone.dependent.signal.transduction.involved.in.conjugation.with.cellular.fusion..GO.0000750.",0,0,0,0,0,0,0,0,0,0,2.17927532496572,0,0,0,0
"adaptation.of.signaling.pathway.by.response.to.pheromone.involved.in.conjugation.with.cellular.fusion..GO.0000754.",0,0,2.05446749578883,0,0,0.652878581585432,0,0,0,0,0,0,0,0,0
"cell.morphogenesis..GO.0000902.",0,40.0994661463936,28.7625449410436,33.632165469176,39.4833438953417,39.8255934767114,45.8335950562678,0,58.2903755043402,35.4439445317009,47.9440571492459,34.173985092294,38.1563968695935,45.021221195835,54.938387297862
"regulation.of.cell.shape.during.vegetative.growth.phase..GO.0000903.",0,0,0,0,0,0,0,4.23550458192197,0,0,0,0,0,0,0
"cytokinesis..GO.0000910.",0,0,0,0,0,0,0,0,0,0,0,0,0.482992365437892,0,0
"actomyosin.contractile.ring.contraction..GO.0000916.",0,1.02819143965112,0,0,0,0,0,0,0,0,0,0,0.482992365437892,0,0
"barrier.septum.assembly..GO.0000917.",0,43.1840404653469,61.6340248736648,43.2413556032263,55.1405319917702,60.0648295058598,44.0361991717083,4.23550458192197,70.9621962661533,57.8295937096173,76.2746363738002,59.8044739115145,57.4760914871092,54.1266367185882,24.417061021272
"barrier.septum.site.selection..GO.0000918.",0,8.22553151720894,6.16340248736648,17.6168485790922,13.6149461708075,4.57015007109803,2.69609382683928,12.7065137457659,10.1374566094505,3.73094152965273,4.35855064993144,2.13587406826838,8.69386257788206,15.1756925379219,0
"septin.ring.assembly..GO.0000921.",0,0,0,0,0,0,0,0,0,1.86547076482636,0,0,0,0,0
"amino.acid.catabolic.process.to.alcohol.via.Ehrlich.pathway..GO.0000947.",0,0,0,0,0,0,0,0,0,0,0,0,0.482992365437892,0,0
"posttranscriptional.tethering.of.RNA.polymerase.II.gene.DNA.at.nuclear.periphery..GO.0000973.",0,1.02819143965112,0,0,0,0,0,4.23550458192197,0,3.73094152965273,0,0,0,0,0
"transcription.initiation.from.bacterial.type.RNA.polymerase.promoter..GO.0001123.",0,27.7611688705802,8.21786998315531,11.2107218230587,49.3541798691771,23.5036289370756,26.0622403261131,0,25.3436415236262,16.7892368834373,69.7368103989031,38.4457332288308,35.2584426769661,39.9626570165277,0
"chronological.cell.aging..GO.0001300.",0,1.02819143965112,2.05446749578883,1.60153168900838,0,0,0,0,0,0,2.17927532496572,0,0,0,6.104265255318
"replicative.cell.aging..GO.0001302.",0.971779848921707,1.02819143965112,0,1.60153168900838,0,0,0,0,0,0,0,0,0,0.50585641793073,0
"invasive.growth.in.response.to.glucose.limitation..GO.0001403.",0,1.02819143965112,4.10893499157765,0,0,0,0,0,0,1.86547076482636,0,0,0,0,0
"RNA.methylation..GO.0001510.",0,4.11276575860447,0,1.60153168900838,1.36149461708075,1.30575716317086,0,0,2.53436415236262,0,2.17927532496572,4.27174813653675,0,1.01171283586146,0
"selenocysteine.incorporation..GO.0001514.",0,0,0,1.60153168900838,1.02112096281056,9.14030014219605,12.5817711919167,0,0,3.73094152965273,4.35855064993144,6.40762220480513,5.31291601981681,5.56442059723803,0
"pseudouridine.synthesis..GO.0001522.",0,87.396272370345,88.3421023189196,62.4597358713268,86.1145345303572,82.2627012797645,73.6932312669404,0,65.893467961428,91.4080674764918,93.708838973526,108.929577481687,95.1494959912648,73.8550370178866,48.834122042544
"cilium.or.flagellum.dependent.cell.motility..GO.0001539.",0,55.5223377411603,76.0152973441866,83.2796478284358,147.041418644721,119.476780430134,109.641148958131,0,187.542947274834,48.5022398854854,58.8404337740745,271.256006670084,142.965740169616,146.192504781981,0
"oocyte.maturation..GO.0001556.",0,1.02819143965112,0,0,0,0,0,0,0,0,0,0,0,0,0
"regulation.of.cell.growth..GO.0001558.",0,1.02819143965112,0,0,0,0,0.898697942279761,0,0,0,0,0,0,0,0
"response.to.hypoxia..GO.0001666.",0,1.02819143965112,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRNA.3..terminal.CCA.addition..GO.0001680.",0,12.3382972758134,10.2723374789441,11.2107218230587,9.87083597383541,3.91727148951259,8.08828148051785,4.23550458192197,10.1374566094505,13.0582953537845,8.71710129986288,0,10.6258320396336,5.56442059723803,0
"tRNA.5..leader.removal..GO.0001682.",0,1.02819143965112,0,0,0.340373654270187,0,0.898697942279761,0,0,0,4.35855064993144,0,1.44897709631368,0,0
"formation.of.translation.preinitiation.complex..GO.0001731.",0,11.3101058361623,0,17.6168485790922,4.42485750551243,1.9586357447563,0,8.47100916384393,0,3.73094152965273,17.4342025997258,0,2.89795419262735,0.50585641793073,0
"neuron.migration..GO.0001764.",0,0,0,0,0,0,0,8.47100916384393,0,0,0,0,0,0,0
"neural.tube.formation..GO.0001841.",0,0,0,0,0,0,0,0,0,0,0,0,0.482992365437892,0,0
"positive.regulation.of.cell.matrix.adhesion..GO.0001954.",0,0,0,0,0,0,0,0,0,0,0,2.13587406826838,0,0,0
"startle.response..GO.0001964.",0,0,0,0,0,0,0,0,0,0,2.17927532496572,0,0,0,0
"brain.renin.angiotensin.system..GO.0002035.",0,1.02819143965112,0,0,0,0,0,0,0,0,0,0,0,0,0
"pyoverdine.biosynthetic.process..GO.0002049.",0,0,0,0,0,0,0,0,0,0,0,0,0.482992365437892,0,0
"optic.cup.morphogenesis.involved.in.camera.type.eye.development..GO.0002072.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.104265255318
"tRNA.wobble.base.modification..GO.0002097.",0,14.3946801551156,14.3812724705218,14.4137852010754,7.82859404821429,4.57015007109803,9.88567736507737,0,25.3436415236262,5.59641229447909,15.25492727476,2.13587406826838,8.21087021244417,1.51756925379219,0
"tRNA.wobble.uridine.modification..GO.0002098.",0,13.3664887154645,36.9804149241989,28.8275704021508,35.0584863898292,26.7680218450027,21.5687506147143,0,30.4123698283514,27.9820614723954,41.4062311743487,27.7663628874889,37.6734045041556,30.3513850758438,0
"tRNA.wobble.adenosine.to.inosine.editing..GO.0002100.",0,5.14095719825559,2.05446749578883,8.0076584450419,6.12672577686336,6.52878581585432,0.898697942279761,0,0,9.32735382413182,2.17927532496572,0,5.79590838525471,6.5761334330995,0
"tRNA.wobble.cytosine.modification..GO.0002101.",0,1.02819143965112,4.10893499157765,1.60153168900838,2.38261557989131,0,5.39218765367857,0,0,3.73094152965273,2.17927532496572,2.13587406826838,1.44897709631368,1.51756925379219,6.104265255318
"inter.male.aggressive.behavior..GO.0002121.",0,0,0,0,0,0,0,0,0,0,4.35855064993144,0,0,0,0
"tRNA.nucleoside.ribose.methylation..GO.0002128.",0,0,0,0,0,0.652878581585432,1.79739588455952,0,0,0,0,0,0,0,0
"retinoic.acid.biosynthetic.process..GO.0002138.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.104265255318
"tRNA.wobble.position.uridine.thiolation..GO.0002143.",0,1.02819143965112,2.05446749578883,3.20306337801676,1.70186827135093,0,2.69609382683928,16.9420183276879,0,1.86547076482636,2.17927532496572,0,0.965984730875784,0.50585641793073,0
"type.B.pancreatic.cell.development..GO.0003323.",0,0,0,0,0,0,0,0,0,0,0,2.13587406826838,0,0,0
"amino.acid.transmembrane.transport..GO.0003333.",0.971779848921707,7.19734007755782,8.21786998315531,3.20306337801676,2.38261557989131,1.30575716317086,28.7583341529524,0,10.1374566094505,1.86547076482636,4.35855064993144,32.0381110240256,5.31291601981681,2.52928208965365,0
"carbohydrate.metabolic.process..GO.0005975.",0,780.397302695198,947.109515558649,933.692974691886,1011.59050049099,1221.53582614634,1360.62868461156,0,689.347049442632,1259.1927662578,411.883036418521,965.415078857306,1107.01850158365,1145.7647866131,524.966811957348
"polysaccharide.metabolic.process..GO.0005976.",0,13.3664887154645,20.5446749578883,17.6168485790922,43.5678277465839,70.5108868112267,47.6309909408274,0,0,16.7892368834373,0,34.173985092294,33.8094655806525,65.2554779130642,18.312795765954
"glycogen.metabolic.process..GO.0005977.",0,3.08457431895335,0,0,1.02112096281056,0,0.898697942279761,8.47100916384393,2.53436415236262,0,4.35855064993144,0,0,0,0
"glycogen.biosynthetic.process..GO.0005978.",0,47.2968062239514,45.1982849073542,40.0382922252095,57.1827739173914,83.5684584429353,55.7192724213452,0,12.6718207618131,63.4260060040964,47.9440571492459,72.6197183211248,60.8570380451744,103.194709257869,36.625591531908
"glycogen.catabolic.process..GO.0005980.",0,47.2968062239514,4.10893499157765,40.0382922252095,31.9951235013975,62.6763438322015,76.3893250937797,0,0,29.8475322372218,0,38.4457332288308,43.4693128894103,53.1149238827267,158.710896638268
"sucrose.metabolic.process..GO.0005985.",0,12.3382972758134,12.326804974733,4.80459506702514,3.06336288843168,0,8.08828148051785,0,7.60309245708785,0,0,10.6793703413419,1.44897709631368,0,6.104265255318
"sucrose.biosynthetic.process..GO.0005986.",0,1.02819143965112,0,0,0,0,0,0,0,0,0,0,0,0,0
"lactose.metabolic.process..GO.0005988.",0,0,2.05446749578883,0,0,0,1.79739588455952,0,0,0,0,0,0,0,6.104265255318
"lactose.catabolic.process..GO.0005990.",0,0,4.10893499157765,0,0,0,0,0,0,0,0,0,0,0.50585641793073,0
"trehalose.metabolic.process..GO.0005991.",0,4.11276575860447,8.21786998315531,6.40612675603352,9.87083597383541,13.7104502132941,11.6830732496369,0,0,7.46188305930545,10.8963766248286,10.6793703413419,6.76189311613049,16.6932617917141,18.312795765954
"trehalose.biosynthetic.process..GO.0005992.",0,42.1558490256958,39.0348824199877,35.2336971581844,74.5418302851709,63.9821009953724,58.4153662481845,0,17.7405490665383,89.5425967116654,4.35855064993144,57.6685998432462,51.6801831018545,74.8667498537481,42.729856787226
"trehalose.catabolic.process..GO.0005993.",0,10.2819143965112,8.21786998315531,4.80459506702514,3.74411019697205,0.652878581585432,30.5557300375119,0,25.3436415236262,0,0,21.3587406826838,17.870717521202,2.02342567172292,0
"monosaccharide.metabolic.process..GO.0005996.",0,0,4.10893499157765,0,0.680747308540373,0,1.79739588455952,0,5.06872830472523,0,0,2.13587406826838,0.965984730875784,0.50585641793073,0
"xylulose.metabolic.process..GO.0005997.",0,9.25372295686005,20.5446749578883,3.20306337801676,7.14784673967392,11.0989358869524,6.29088559595833,8.47100916384393,12.6718207618131,1.86547076482636,0,19.2228666144154,13.0407938668231,8.09370268689169,6.104265255318
"fructose.metabolic.process..GO.0006000.",0,2.05638287930223,0,3.20306337801676,0.680747308540373,0,3.59479176911905,0,0,0,0,0,0,0.50585641793073,0
"fructose.6.phosphate.metabolic.process..GO.0006002.",0,3.08457431895335,14.3812724705218,8.0076584450419,10.2112096281056,16.9748431212212,9.88567736507737,0,0,3.73094152965273,0,0,8.69386257788206,12.6464104482683,0
"fructose.2.6.bisphosphate.metabolic.process..GO.0006003.",0,2.05638287930223,0,3.20306337801676,0.680747308540373,0,0,0,0,0,0,0,0,0,0
"fucose.metabolic.process..GO.0006004.",0,4.11276575860447,2.05446749578883,0,8.84971501102485,12.4046930501232,4.49348971139881,0,0,11.1928245889582,0,0,12.5578015013852,13.152266866199,0
"glucose.metabolic.process..GO.0006006.",0,28.7893603102313,32.8714799326212,41.6398239142179,41.865959475233,50.9245293636637,49.4283868253869,0,40.5498264378019,26.1165907075691,39.226955849383,44.8533554336359,48.7822289092271,40.4685134344584,0
"glucose.catabolic.process..GO.0006007.",0,4.11276575860447,0,4.80459506702514,9.87083597383541,0.652878581585432,17.9739588455952,0,0,3.73094152965273,2.17927532496572,0,14.9727633285747,7.58784626896096,0
"UDP.glucose.metabolic.process..GO.0006011.",0,19.5356373533712,16.4357399663106,40.0382922252095,24.1665294531833,13.0575716317086,43.1375012294285,0,96.3058377897794,9.32735382413182,0,42.7174813653675,48.2992365437892,13.6581232841297,0
"galactose.metabolic.process..GO.0006012.",0,32.9021260688357,61.6340248736648,27.2260387131425,49.0138062149069,39.1727148951259,37.74531357575,0,35.4810981330766,42.9058275910064,2.17927532496572,55.5327257749778,56.5101067562334,31.868954329636,0
"mannose.metabolic.process..GO.0006013.",0,6.1691486379067,8.21786998315531,8.0076584450419,6.46709943113355,13.0575716317086,33.2518238643512,0,0,14.9237661186109,13.0756519497943,0,6.2789007506926,15.1756925379219,36.625591531908
"D.ribose.metabolic.process..GO.0006014.",0,16.4510630344179,18.4902074620994,27.2260387131425,10.891956936646,16.3219645396358,17.9739588455952,33.8840366553757,22.8092773712635,9.32735382413182,8.71710129986288,17.086992546147,14.9727633285747,17.1991182096448,0
"X5.phosphoribose.1.diphosphate.biosynthetic.process..GO.0006015.",0,17.479254474069,20.5446749578883,22.4214436461173,17.0186827135093,20.2392360291484,31.4544279797916,0,7.60309245708785,3.73094152965273,50.1233324742116,12.8152444096103,24.1496182718946,19.7284002992985,0
"inositol.biosynthetic.process..GO.0006021.",0,0,0,0,3.74411019697205,14.3633287948795,11.6830732496369,0,0,0,0,0,5.79590838525471,8.09370268689169,0
"glycosaminoglycan.biosynthetic.process..GO.0006024.",0,0,0,0,0,0,0,0,0,0,2.17927532496572,0,0,0,0
"chitin.metabolic.process..GO.0006030.",0,0,0,0,0,0,0,0,0,0,8.71710129986288,6.40762220480513,0,0,0
"chitin.biosynthetic.process..GO.0006031.",0,11.3101058361623,0,0,3.74411019697205,0.652878581585432,0,0,0,0,0,0,4.34693128894103,0,0
"chitin.catabolic.process..GO.0006032.",0,12.3382972758134,18.4902074620994,1.60153168900838,11.5727042451863,12.4046930501232,27.8596362106726,0,2.53436415236262,11.1928245889582,15.25492727476,34.173985092294,7.24488548156838,6.07027701516876,0
"amino.sugar.metabolic.process..GO.0006040.",0,10.2819143965112,0,12.812253512067,13.2745725165373,2.61151432634173,2.69609382683928,0,7.60309245708785,5.59641229447909,0,2.13587406826838,8.21087021244417,6.5761334330995,6.104265255318
"N.acetylglucosamine.metabolic.process..GO.0006044.",0,4.11276575860447,24.6536099494659,11.2107218230587,11.2323305909162,10.4460573053669,26.0622403261131,0,32.946733980714,14.9237661186109,8.71710129986288,10.6793703413419,11.1088244050715,13.6581232841297,0
"UDP.N.acetylglucosamine.metabolic.process..GO.0006047.",0,0,0,3.20306337801676,25.8683977245342,6.52878581585432,4.49348971139881,0,0,1.86547076482636,0,14.9511184778786,12.5578015013852,7.58784626896096,0
"UDP.N.acetylglucosamine.biosynthetic.process..GO.0006048.",0,25.7047859912779,16.4357399663106,11.2107218230587,15.9975617506988,23.5036289370756,21.5687506147143,4.23550458192197,22.8092773712635,18.6547076482636,32.6891298744858,12.8152444096103,15.4557556940125,20.2342567172292,18.312795765954
"N.acetylmannosamine.metabolic.process..GO.0006051.",0,1.02819143965112,0,0,0,3.26439290792716,0,0,0,0,0,0,0.965984730875784,0,0
"sorbitol.catabolic.process..GO.0006062.",0,0,0,0,0,0,0,0,0,0,0,0,0.482992365437892,0,0
