"Annotation","mean_group1","sd_group1","mean_group2","sd_group2","p.val","p.adj"
"biosynthetic.process..GO.0009058.",249.959733720497,157.231500505703,286.192928312756,104.160129379628,2.68943002577667e-05,0.00131383637185164
"DNA.recombination..GO.0006310.",211.132293192959,141.794736209288,220.311159622579,89.8669823334116,3.57997519013707e-05,0.00168642402706814
"DNA.repair..GO.0006281.",351.844171304649,219.323228577,427.880544833277,74.5096411061771,5.1386597891922e-05,0.00233720422825673
"peptidoglycan.catabolic.process..GO.0009253.",39.3051160814159,24.0851838085259,40.8681557056205,21.2944350891013,5.69240572285891e-05,0.00250276104948364
"potassium.ion.transport..GO.0006813.",27.8002423076789,18.9564482539223,28.795699718596,17.5810589416853,7.2432342466795e-05,0.00298557061605321
"hydrogen.peroxide.catabolic.process..GO.0042744.",32.2697736152878,20.0854975948593,40.2482649709788,17.6814132539938,7.06221629921033e-05,0.00298557061605321
"histidine.catabolic.process.to.glutamate.and.formate..GO.0019557.",22.2660872219508,17.60092488435,25.8754248468603,15.8519315599119,7.49544072062467e-05,0.00299590494257695
"histidine.catabolic.process.to.glutamate.and.formamide..GO.0019556.",22.3887975070561,17.7170150884373,25.8753187649055,15.8510002032671,9.32657046086202e-05,0.00361816071702265
"ubiquinone.biosynthetic.process..GO.0006744.",42.8454572682433,27.3959944694567,36.4631552077666,20.2516839962178,0.000147845301126749,0.00557165577674807
"tetrahydrofolate.interconversion..GO.0035999.",30.7993793839628,20.8516165642743,33.9518124535169,14.396354112534,0.000178804612642172,0.00655120233541736
"cellulose.biosynthetic.process..GO.0030244.",4.87246585650777,6.23828976480539,8.22029785097575,7.68782361785652,0.000184680644297596,0.00658361540077104
"tricarboxylic.acid.cycle..GO.0006099.",215.9423765573,135.454443427165,266.509826600018,53.115084805747,0.000222272933155373,0.00771521049557729
"phospholipid.biosynthetic.process..GO.0008654.",36.42287077062,24.2880473339086,39.3365373903164,19.4417601924773,0.000237164264805945,0.00802101705843695
"plasma.membrane.ATP.synthesis.coupled.proton.transport..GO.0042777.",47.3923625106974,30.4705986590424,48.6840434913732,30.4229084627382,0.000422224415774896,0.0139228501101772
"gluconeogenesis..GO.0006094.",80.7020729965686,53.7455085157025,84.3610724954156,36.9358358486971,0.00051934127722578,0.016707588894166
"protein.insertion.into.membrane..GO.0051205.",43.3568170440717,23.3004670190143,65.2589019459996,32.7999443593603,0.000635857956422933,0.0199689677267107
"guanosine.tetraphosphate.metabolic.process..GO.0015969.",43.6999818117753,27.060836503333,52.1361283204953,20.7965274749051,0.000816900413713676,0.025057945248566
"carbohydrate.biosynthetic.process..GO.0016051.",28.0765455416556,20.1784637500053,28.5137444744006,15.307170051444,0.00102469230357134,0.0307174806456953
"DNA.dependent.DNA.replication..GO.0006261.",52.5086338073318,33.9432145878048,60.2467467710181,26.5144582033065,0.00120972653009211,0.0354584287375887
"DNA.restriction.modification.system..GO.0009307.",38.6267488045208,32.1150801076604,44.6051905814853,31.91367736623,0.00126146335166256,0.036171090453107
